RegionName,City,State,Metro,CountyName,SizeRank,MedianPricePerSqft
6062,Plainville,CT,Hartford,Hartford,5623,142.0943135
43140,London,OH,Columbus,Madison,5624,111.1912795
78222,San Antonio,TX,San Antonio,Bexar,5625,105.6023146
84040,Layton,UT,Ogden,Davis,5625,185.2716391
76067,Mineral Wells,TX,Mineral Wells,Palo Pinto,5627,58.27259475
12534,Hudson,NY,Hudson,Columbia,5628,165.3914796
38478,Pulaski,TN,,Giles,5628,94.6971934
8108,Collingswood,NJ,Philadelphia,Camden,5630,172.3960313
7071,Lyndhurst,NJ,New York,Bergen,5631,264.5239771
90240,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5631,357.3698044
98075,Sammamish,WA,Seattle,King,5631,365.9414844
38372,Savannah,TN,,Hardin,5634,101.0264722
80528,Fort Collins,CO,Fort Collins,Larimer,5635,229.1396455
38133,Bartlett,TN,Memphis,Shelby,5636,97.81021898
75602,Longview,TX,Longview,Gregg,5637,65.2568055
18235,Mahoning,PA,Allentown,Carbon,5638,107.2139646
29506,Florence,SC,Florence,Florence,5638,94.54545455
32097,Yulee,FL,Jacksonville,Nassau,5640,127.4405696
55441,Plymouth,MN,Minneapolis-St Paul,Hennepin,5640,232.7586303
70116,New Orleans,LA,New Orleans,Orleans,5640,497.5
80921,Colorado Springs,CO,Colorado Springs,El Paso,5643,220.8297321
35214,Forestdale,AL,Birmingham,Jefferson,5644,62.98076923
50703,Waterloo,IA,Waterloo,Black Hawk,5644,61.94251734
91010,Duarte,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5646,414.1785984
7095,Woodbridge,NJ,New York,Middlesex,5647,223.139881
97415,Brookings,OR,Brookings,Curry,5647,243.8231469
44017,Berea,OH,Cleveland,Cuyahoga,5649,103.1934878
33634,Town 'n' Country,FL,Tampa,Hillsborough,5650,147.7963441
48393,Wixom,MI,Detroit,Oakland,5651,144.9673487
15147,Penn Hills,PA,Pittsburgh,Allegheny,5652,75.06063338
32060,Live Oak,FL,,Suwannee,5653,116.3636364
28630,Granite Falls,NC,Hickory,Caldwell,5654,96.27160494
29204,Columbia,SC,Columbia,Richland,5655,99.4038858
44142,Brook Park,OH,Cleveland,Cuyahoga,5656,107.9887218
67530,Great Bend,KS,Great Bend,Barton,5657,84.47761194
18976,Warrington,PA,Philadelphia,Bucks,5658,186.4996049
48837,Grand Ledge,MI,Lansing,Eaton,5659,129.9843282
33898,Lake Wales,FL,Lakeland,Polk,5660,114.3701417
55350,Hutchinson,MN,Hutchinson,McLeod,5660,146.7373573
91340,San Fernando,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5662,361.3718804
6825,Fairfield,CT,Stamford,Fairfield,5663,263.84
60130,Forest Park,IL,Chicago,Cook,5663,214.9171271
33472,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,5665,163.9344262
11714,Bethpage,NY,New York,Nassau,5666,342.1687949
19342,Glen Mills,PA,Philadelphia,Delaware,5666,189.3181818
85749,Tucson,AZ,Tucson,Pima,5668,177.4073608
84005,Eagle Mountain,UT,Provo,Utah,5669,152.4432105
92106,San Diego,CA,San Diego,San Diego,5670,614.5209042
33469,Tequesta,FL,Miami-Fort Lauderdale,Palm Beach,5671,260.989011
60045,Lake Forest,IL,Chicago,Lake,5672,284.5915694
47834,Brazil,IN,Terre Haute,Clay,5673,78.05544709
20720,Bowie,MD,Washington,Prince Georges,5674,172.5043816
44126,Fairview Park,OH,Cleveland,Cuyahoga,5674,131.2785388
66605,Topeka,KS,Topeka,Shawnee,5676,66.3071396
44149,Strongsville,OH,Cleveland,Cuyahoga,5677,111.4355231
37411,Chattanooga,TN,Chattanooga,Hamilton,5678,89.5065552
30071,Norcross,GA,Atlanta,Gwinnett,5679,135.3666895
50009,Altoona,IA,Des Moines,Polk,5679,165.8682781
49307,Big Rapids,MI,Big Rapids,Mecosta,5681,85.00772798
83634,Kuna,ID,Boise City,Ada,5681,148.7574379
40031,La Grange,KY,Louisville/Jefferson County,Oldham,5683,144.4613608
43952,Steubenville,OH,Weirton,Jefferson,5683,50.78125
6037,Berlin,CT,Hartford,Hartford,5685,168.165917
32407,Panama City Beach,FL,Panama City,Bay,5685,165.2256834
33037,Key Largo,FL,Key West,Monroe,5687,567.8641912
76082,Springtown,TX,Dallas-Fort Worth,Parker,5688,135.4987212
7203,Roselle,NJ,New York,Union,5689,163.7902785
27801,Rocky Mount,NC,Rocky Mount,Nash,5690,44.35354769
44622,Dover,OH,New Philadelphia,Tuscarawas,5690,120.5802969
92860,Norco,CA,Riverside,Riverside,5690,279.6601695
75181,Mesquite,TX,Dallas-Fort Worth,Dallas,5693,99.88474837
44820,Bucyrus,OH,Bucyrus,Crawford,5694,87.09273183
37212,Nashville,TN,Nashville,Davidson,5695,293.8632341
40204,Louisville,KY,Louisville/Jefferson County,Jefferson,5695,175.3407683
29102,Manning,SC,,Clarendon,5697,105.5686422
73018,Chickasha,OK,Oklahoma City,Grady,5698,72.31990925
35903,Gadsden,AL,Gadsden,Etowah,5699,51.54816514
15241,Upper Saint Clair,PA,Pittsburgh,Allegheny,5700,157.945494
10990,Warwick,NY,New York,Orange,5701,182.2112415
46619,South Bend,IN,South Bend,Saint Joseph,5702,55.91772232
78380,Robstown,TX,Corpus Christi,Nueces,5702,115.661157
73114,Oklahoma City,OK,Oklahoma City,Oklahoma,5704,75.82691234
78114,Floresville,TX,San Antonio,Wilson,5705,134.5910244
79703,Midland,TX,Midland,Midland,5705,132.1216127
80109,Castle Rock,CO,Denver,Douglas,5707,208.3552156
48114,Brighton,MI,Detroit,Livingston,5708,175.3507951
33129,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5709,415.9292035
44830,Fostoria,OH,Tiffin,Seneca,5709,56.17203487
28732,Fletcher,NC,Asheville,Henderson,5711,163.6929833
28557,Morehead City,NC,Morehead City,Carteret,5712,143.3915212
97232,Portland,OR,Portland,Multnomah,5712,339.0553406
39560,Long Beach,MS,Gulfport,Harrison,5714,101.0418141
32805,Orlando,FL,Orlando,Orange,5715,116.4167517
84128,West Valley City,UT,Salt Lake City,Salt Lake,5716,190.4166667
85019,Phoenix,AZ,Phoenix,Maricopa,5717,123.1015121
7871,Sparta,NJ,New York,Sussex,5718,162.8402104
28036,Davidson,NC,Charlotte,Mecklenburg,5719,179.6371271
99202,Spokane,WA,Spokane,Spokane,5719,194.0759551
2915,East Providence,RI,Providence,Providence,5721,187.4968973
31750,Fitzgerald,GA,Fitzgerald,Ben Hill,5722,60.98610349
82414,Cody,WY,,Park,5722,206.001406
85284,Tempe,AZ,Phoenix,Maricopa,5724,186.5671642
23114,Midlothian,VA,Richmond,Chesterfield,5725,137.913474
33132,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5726,412.9644178
33971,Lehigh Acres,FL,Fort Myers,Lee,5726,120.1923077
86323,Chino Valley,AZ,Prescott,Yavapai,5726,164.5341615
78653,Manor,TX,Austin,Travis,5729,128.1680774
44057,Madison,OH,Cleveland,Lake,5730,94.18560606
20871,Clarksburg,MD,Washington,Montgomery,5731,207.9741573
97055,Sandy,OR,Portland,Clackamas,5731,211.220462
10310,New York,NY,New York,Richmond,5733,368.1068075
33405,West Palm Beach,FL,Miami-Fort Lauderdale,Palm Beach,5734,321.5761671
55906,Rochester,MN,Rochester,Olmsted,5735,217.583047
38901,Grenada,MS,Grenada,Grenada,5736,69.34731935
6001,Avon,CT,Hartford,Hartford,5737,159.9866399
48334,Farmington Hills,MI,Detroit,Oakland,5737,132.5146199
35661,Muscle Shoals,AL,Florence,Colbert,5739,106.6
24015,Roanoke,VA,Roanoke,Roanoke City,5740,112.0546639
20646,La Plata,MD,Washington,Charles,5741,161.2903226
17225,Greencastle,PA,Chambersburg,Franklin,5742,125.0046755
30728,Lafayette,GA,Chattanooga,Walker,5743,89.79771733
46319,Griffith,IN,Chicago,Lake,5744,107.6724138
61550,Morton,IL,Peoria,Tazewell,5745,118.0553093
34102,Naples,FL,Naples,Collier,5746,685.5787922
38141,Memphis,TN,Memphis,Shelby,5746,61.68493941
7950,Parsippany-Troy Hills,NJ,New York,Morris,5748,236.3363995
18049,Emmaus,PA,Allentown,Lehigh,5749,150.5403887
8690,Hamilton,NJ,Trenton,Mercer,5750,177.0398482
30643,Hartwell,GA,,Hart,5751,142.1747967
46703,Angola,IN,Angola,Steuben,5752,138.3546257
56377,Sartell,MN,St. Cloud,Stearns,5753,121.4454976
6443,Madison,CT,New Haven,New Haven,5754,217.0308086
79119,Amarillo,TX,Amarillo,Potter,5754,124.1764028
35976,Guntersville,AL,Albertville,Marshall,5756,117.8125201
26104,Parkersburg,WV,Parkersburg,Wood,5757,80.65162907
2871,Portsmouth,RI,Providence,Newport,5758,262.5598086
92316,Bloomington,CA,Riverside,San Bernardino,5758,236.4307529
13903,Binghamton,NY,Binghamton,Broome,5760,79.06002792
39440,Laurel,MS,Laurel,Jones,5761,53.42173824
84075,Syracuse,UT,Ogden,Davis,5761,184.8728522
8034,Cherry Hill,NJ,Philadelphia,Camden,5763,136.4880264
83703,Boise,ID,Boise City,Ada,5763,196.7543139
2882,Narragansett,RI,Providence,Washington,5765,376.779515
3842,Hampton,NH,Boston,Rockingham,5766,293.9632122
19090,Willow Grove,PA,Philadelphia,Montgomery,5766,181.9895969
44333,Fairlawn,OH,Akron,Summit,5768,126.8330806
73501,Lawton,OK,Lawton,Comanche,5769,70.82402093
76009,Alvarado,TX,Dallas-Fort Worth,Johnson,5769,120.7533291
72715,Bella Vista,AR,Fayetteville,Benton,5771,114.4337528
19008,Broomall,PA,Philadelphia,Delaware,5772,208.2564514
55803,Duluth,MN,Duluth,Saint Louis,5773,232.7324277
91506,Burbank,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5774,580.9307448
29410,Hanahan,SC,Charleston,Berkeley,5775,135.6314644
6107,West Hartford,CT,Hartford,Hartford,5776,197.3749381
62220,Belleville,IL,St. Louis,Saint Clair,5777,95.54551323
97850,La Grande,OR,La Grande,Union,5777,159.182125
2554,Nantucket,MA,,Nantucket,5779,1155.013002
2601,Barnstable,MA,Cape Cod,Barnstable,5780,257.1188201
75156,Gun Barrel City,TX,Athens,Henderson,5780,183.0222982
75964,Nacogdoches,TX,Nacogdoches,Nacogdoches,5782,60.5626759
27536,Henderson,NC,Henderson,Vance,5783,65.2972721
18020,Bethlehem,PA,Allentown,Northampton,5784,155.1172441
77578,Manvel,TX,Houston,Brazoria,5785,118.98017
2152,Winthrop,MA,Boston,Suffolk,5786,325.6627324
65738,Republic,MO,Springfield,Greene,5786,98.96650036
61073,Roscoe,IL,Rockford,Winnebago,5788,130.5676856
36507,Bay Minette,AL,Daphne,Baldwin,5789,103.1607374
59937,Whitefish,MT,Kalispell,Flathead,5790,322.2021661
33168,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,5791,195.165403
70706,Denham Springs,LA,Baton Rouge,Livingston,5792,126.0728218
10303,New York,NY,New York,Richmond,5793,323.8636364
2842,Middletown,RI,Providence,Newport,5794,298.2526826
48184,Wayne,MI,Detroit,Wayne,5794,92.66223406
21214,Baltimore,MD,Baltimore,Baltimore City,5796,132.5490196
32920,Cape Canaveral,FL,Melbourne,Brevard,5797,186.4101022
34480,Ocala,FL,Ocala,Marion,5798,123.968254
54166,Shawano,WI,Shawano,Shawano,5799,93.51604278
55438,Bloomington,MN,Minneapolis-St Paul,Hennepin,5799,197.7994543
92603,Irvine,CA,Los Angeles-Long Beach-Anaheim,Orange,5801,638.658147
20037,Washington,DC,Washington,District of Columbia,5802,703.9840133
32226,Jacksonville,FL,Jacksonville,Duval,5803,120.5436993
29627,Belton,SC,Greenville,Anderson,5804,106.9931613
16201,Kittanning,PA,Pittsburgh,Armstrong,5805,89.1064257
39553,Gautier,MS,Gulfport,Jackson,5806,76.86873335
63137,Bellefontaine Neighbors,MO,St. Louis,Saint Louis,5806,42.87256389
57501,Pierre,SD,Pierre,Hughes,5808,243.2712215
8015,Browns Mills,NJ,Philadelphia,Burlington,5809,114.1990022
40014,Crestwood,KY,Louisville/Jefferson County,Oldham,5809,163.0170316
44647,Massillon,OH,Canton,Stark,5811,97.2972973
33704,Saint Petersburg,FL,Tampa,Pinellas,5812,290.6976744
30009,Alpharetta,GA,Atlanta,Fulton,5813,194.9993707
49058,Hastings,MI,Grand Rapids,Barry,5813,116.9475655
74021,Collinsville,OK,Tulsa,Tulsa,5813,109.0025719
90245,El Segundo,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5816,629.4579173
40059,Prospect,KY,Louisville/Jefferson County,Jefferson,5817,164.1120294
95367,Riverbank,CA,Modesto,Stanislaus,5818,189.9551518
76120,Fort Worth,TX,Dallas-Fort Worth,Tarrant,5819,115.8540743
24201,Bristol,VA,Kingsport,Bristol City,5820,89.1730904
6615,Stratford,CT,Stamford,Fairfield,5821,174.379845
31015,Cordele,GA,Cordele,Crisp,5821,96.44396552
40769,Williamsburg,KY,London,Whitley,5821,78.80794702
27021,King,NC,Winston-Salem,Stokes,5824,106.8563288
11422,New York,NY,New York,Queens,5825,371.0743802
18640,Pittston,PA,Scranton,Luzerne,5825,78.10986773
98422,Tacoma,WA,Seattle,Pierce,5825,221.5538847
55362,Monticello,MN,Minneapolis-St Paul,Wright,5828,214.2288224
48240,Redford,MI,Detroit,Wayne,5829,84.12017167
34736,Groveland,FL,Orlando,Lake,5830,122.6682578
14610,Rochester,NY,Rochester,Monroe,5831,120.7880435
37748,Harriman,TN,Knoxville,Roane,5832,95.47742307
86005,Flagstaff,AZ,Flagstaff,Coconino,5832,234.9181778
7094,Secaucus,NJ,New York,Hudson,5834,290.6414863
10543,Mamaroneck,NY,New York,Westchester,5835,413.3648729
23226,Richmond,VA,Richmond,Richmond City,5836,230.4602987
44092,Wickliffe,OH,Cleveland,Lake,5836,96.42218247
11694,New York,NY,New York,Queens,5838,397.5824176
10605,White Plains,NY,New York,Westchester,5839,312.2471497
94022,Los Altos,CA,San Jose,Santa Clara,5839,1465.772652
91040,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5841,458.9764419
28387,Southern Pines,NC,Pinehurst-Southern Pines,Moore,5842,145.620438
73036,El Reno,OK,Oklahoma City,Canadian,5843,93.57287449
77039,Aldine,TX,Houston,Harris,5843,88.21321321
90061,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5845,377.146176
1001,Agawam,MA,Springfield,Hampden,5846,156.1458333
6801,Bethel,CT,Stamford,Fairfield,5847,177.0031608
30677,Watkinsville,GA,Athens,Oconee,5848,138.0165705
15228,Pittsburgh,PA,Pittsburgh,Allegheny,5849,185.3411963
12508,Beacon,NY,New York,Dutchess,5850,256.4285714
34286,North Port,FL,North Port-Sarasota-Bradenton,Sarasota,5850,130.8861578
68505,Lincoln,NE,Lincoln,Lancaster,5850,158.8759869
20657,Lusby,MD,Washington,Calvert,5853,169.5906433
33872,Sebring,FL,Sebring,Highlands,5854,101.1850778
21901,North East,MD,Philadelphia,Cecil,5855,135.989011
87508,Santa Fe,NM,Santa Fe,Santa Fe,5856,212.8244275
78374,Portland,TX,Corpus Christi,San Patricio,5857,119.3045564
97060,Troutdale,OR,Portland,Multnomah,5858,209.3596059
19804,Newport,DE,Philadelphia,New Castle,5859,133.9283447
31312,Guyton,GA,Savannah,Effingham,5860,104.4890665
80223,Denver,CO,Denver,Denver,5861,405.6128076
6401,Ansonia,CT,New Haven,New Haven,5862,167.1732523
41091,Union,KY,Cincinnati,Boone,5862,125.3442281
50312,Des Moines,IA,Des Moines,Polk,5862,145.349479
73010,Blanchard,OK,Oklahoma City,McClain,5865,115.3840659
29053,Gaston,SC,Columbia,Lexington,5866,80.94600625
46637,South Bend,IN,South Bend,Saint Joseph,5866,100.8282271
36201,Anniston,AL,Anniston,Calhoun,5868,27.81770272
97424,Cottage Grove,OR,Eugene,Lane,5869,172.5232473
30277,Sharpsburg,GA,Atlanta,Coweta,5870,118.0973335
44410,Cortland,OH,Youngstown,Trumbull,5870,88.94708634
8210,Middle,NJ,Ocean City,Cape May,5872,155.7427748
44278,Tallmadge,OH,Akron,Summit,5873,112.4100719
19073,Newtown,PA,Philadelphia,Delaware,5874,224.2133782
25414,Charles Town,WV,Washington,Jefferson,5874,116.2893082
45426,Trotwood,OH,Dayton,Montgomery,5876,50.16722408
11010,Franklin Square,NY,New York,Nassau,5877,406.8780721
38829,Booneville,MS,,Prentiss,5877,75.13727112
95620,Dixon,CA,Vallejo,Solano,5879,240.2777778
2451,Waltham,MA,Boston,Middlesex,5880,332.5124875
34714,Citrus Ridge,FL,Orlando,Osceola,5880,130.319724
95212,Stockton,CA,Stockton,San Joaquin,5882,190.6972539
32025,Lake City,FL,Lake City,Columbia,5883,96.08183976
1603,Worcester,MA,Worcester,Worcester,5884,161.7689919
22911,Charlottesville,VA,Charlottesville,Albemarle,5885,176.6304348
37015,Ashland City,TN,Nashville,Cheatham,5885,148.7223454
78801,Uvalde,TX,Uvalde,Uvalde,5887,64.00437637
32934,Melbourne,FL,Melbourne,Brevard,5888,158.157277
53597,Waunakee,WI,Madison,Dane,5888,162.8932584
69361,Scottsbluff,NE,Scottsbluff,Scotts Bluff,5890,116.2708936
57783,Spearfish,SD,Spearfish,Lawrence,5891,200.2225519
12801,Glens Falls,NY,Glens Falls,Warren,5892,119.2059224
11552,West Hempstead,NY,New York,Nassau,5893,341.1824724
33566,Plant City,FL,Tampa,Hillsborough,5894,127.2052205
21409,Annapolis,MD,Baltimore,Anne Arundel,5895,264.6454265
40213,Louisville,KY,Louisville/Jefferson County,Jefferson,5895,122.2826087
94564,Pinole,CA,San Francisco,Contra Costa,5895,369.3661741
60513,Brookfield,IL,Chicago,Cook,5898,211.6392179
35016,Arab,AL,Albertville,Marshall,5899,88.239188
44241,Streetsboro,OH,Akron,Portage,5900,114.0637776
56073,New Ulm,MN,New Ulm,Brown,5901,114.8604269
70435,Covington,LA,New Orleans,Saint Tammany,5901,117.2229111
28301,Fayetteville,NC,Fayetteville,Cumberland,5903,71.86292451
18914,New Britain,PA,Philadelphia,Bucks,5904,178.5457718
11762,Massapequa Park,NY,New York,Nassau,5905,341.1192682
40361,Paris,KY,Lexington,Bourbon,5905,121.2547326
13662,Massena,NY,Ogdensburg,Saint Lawrence,5907,63.36805556
78503,McAllen,TX,McAllen,Hidalgo,5907,99.05020353
17104,Harrisburg,PA,Harrisburg,Dauphin,5909,38.94668401
34235,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,5909,164.7980214
23508,Norfolk,VA,Virginia Beach,Norfolk City,5911,161.7481152
89146,Las Vegas,NV,Las Vegas,Clark,5911,160.9395532
85253,Paradise Valley,AZ,Phoenix,Maricopa,5913,399.5557827
4073,Sanford,ME,Portland,York,5914,146.9046512
2066,Scituate,MA,Boston,Plymouth,5915,324.2342342
25302,Charleston,WV,Charleston,Kanawha,5915,69.88605534
32024,Lake City,FL,Lake City,Columbia,5915,113.2762058
16117,Ellwood City,PA,New Castle,Lawrence,5918,81.63230803
33767,Clearwater,FL,Tampa,Pinellas,5919,401.8082664
65020,Camdenton,MO,,Camden,5920,113.9962001
33760,South Highpoint,FL,Tampa,Pinellas,5921,154.2056075
70125,New Orleans,LA,New Orleans,Orleans,5921,199.5
98642,Ridgefield,WA,Portland,Clark,5921,204.0816327
19801,Wilmington,DE,Philadelphia,New Castle,5924,72.6855394
74129,Tulsa,OK,Tulsa,Tulsa,5924,77.16025937
62223,Belleville,IL,St. Louis,Saint Clair,5926,88.72745036
27546,Lillington,NC,Dunn,Harnett,5927,96.19358396
1609,Worcester,MA,Worcester,Worcester,5928,163.8463647
92173,San Diego,CA,San Diego,San Diego,5928,287.3328829
40744,London,KY,London,Laurel,5930,96.32217621
67901,Liberal,KS,Liberal,Seward,5930,94.49493742
77979,Port Lavaca,TX,Port Lavaca,Calhoun,5932,131.095679
11946,Hampton Bays,NY,New York,Suffolk,5933,415.4624277
74106,Tulsa,OK,Tulsa,Tulsa,5933,44.98149985
6840,New Canaan,CT,Stamford,Fairfield,5935,413.7317435
68847,Kearney,NE,Kearney,Buffalo,5935,158.7301587
94563,Orinda,CA,San Francisco,Contra Costa,5935,627.8874423
74114,Tulsa,OK,Tulsa,Tulsa,5938,157.0043285
28034,Dallas,NC,Charlotte,Gaston,5939,93.34172772
4062,Windham,ME,Portland,Cumberland,5940,200.5952381
38804,Tupelo,MS,Tupelo,Lee,5940,98.84736291
34474,Ocala,FL,Ocala,Marion,5942,106.7881835
39565,Vancleave,MS,Gulfport,Jackson,5942,102.3890785
55127,Vadnais Heights,MN,Minneapolis-St Paul,Ramsey,5944,181.3434883
84093,Sandy,UT,Salt Lake City,Salt Lake,5945,241.3900162
34228,Longboat Key,FL,North Port-Sarasota-Bradenton,Sarasota,5946,422.2222222
36081,Troy,AL,Troy,Pike,5947,88.38461538
77656,Silsbee,TX,Beaumont,Hardin,5948,50.51215487
60093,Winnetka,IL,Chicago,Cook,5949,360.2335165
99217,Spokane,WA,Spokane,Spokane,5949,204.1633307
33983,Punta Gorda,FL,Punta Gorda,Charlotte,5951,122.0372796
37938,Knoxville,TN,Knoxville,Knox,5952,107.2326579
2878,Tiverton,RI,Providence,Newport,5953,224.5213804
17025,East Pennsboro,PA,Harrisburg,Cumberland,5954,126.8513986
60160,Melrose Park,IL,Chicago,Cook,5955,159.5188285
34685,Palm Harbor,FL,Tampa,Pinellas,5956,163.4549209
60154,Westchester,IL,Chicago,Cook,5956,184.418146
15017,South Fayette,PA,Pittsburgh,Allegheny,5958,142.5138559
84045,Saratoga Springs,UT,Provo,Utah,5959,136.6287016
34239,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,5960,298.5654623
97215,Portland,OR,Portland,Multnomah,5961,343.1854166
30153,Rockmart,GA,Cedartown,Polk,5962,104.0362045
90222,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,5963,379.9322759
7735,Union Beach,NJ,New York,Monmouth,5964,184.0282602
58203,Grand Forks,ND,Grand Forks,Grand Forks,5964,142.7472527
36804,Opelika,AL,Auburn,Lee,5966,105.2690084
33635,Town 'n' Country,FL,Tampa,Hillsborough,5967,160.4242424
13203,Syracuse,NY,Syracuse,Onondaga,5968,67.72673734
55331,Shorewood,MN,Minneapolis-St Paul,Hennepin,5969,280.2650845
70563,New Iberia,LA,Lafayette,Iberia,5969,90.65217391
2790,Westport,MA,Providence,Bristol,5971,262.4583333
98686,Barberton,WA,Portland,Clark,5971,202.6924295
2492,Needham,MA,Boston,Norfolk,5973,461.9732785
46733,Decatur,IN,Decatur,Adams,5973,81.55808081
75142,Kaufman,TX,Dallas-Fort Worth,Kaufman,5973,126.1304141
34473,Ocala,FL,Ocala,Marion,5976,101.9261374
34237,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,5977,154.1570854
67206,Wichita,KS,Wichita,Sedgwick,5978,147.8353888
92808,Anaheim,CA,Los Angeles-Long Beach-Anaheim,Orange,5978,397.294342
61104,Rockford,IL,Rockford,Winnebago,5980,37.73320022
33331,Weston,FL,Miami-Fort Lauderdale,Broward,5981,212.9312701
7508,North Haledon,NJ,New York,Passaic,5982,199.8900496
37909,Knoxville,TN,Knoxville,Knox,5982,109.0212264
98136,Seattle,WA,Seattle,King,5982,429.2929293
94105,San Francisco,CA,San Francisco,San Francisco,5985,1456.229353
41076,Cold Spring,KY,Cincinnati,Campbell,5986,111.0753496
83716,Boise,ID,Boise City,Ada,5987,191.6996915
34951,Fort Pierce,FL,Port St. Lucie,Saint Lucie,5988,109.076501
7205,Hillside,NJ,New York,Union,5989,154.7613095
48030,Hazel Park,MI,Detroit,Oakland,5990,103.138587
2190,Weymouth,MA,Boston,Norfolk,5991,286.8901928
2724,Fall River,MA,Providence,Bristol,5991,154.3382353
62208,Fairview Heights,IL,St. Louis,Saint Clair,5991,93.88888889
31407,Port Wentworth,GA,Savannah,Chatham,5994,95.74631139
66221,Overland Park,KS,Kansas City,Johnson,5994,174.7963508
47172,Sellersburg,IN,Louisville/Jefferson County,Clark,5996,130.588229
63105,Clayton,MO,St. Louis,Saint Louis,5997,285.0683882
11968,Southampton,NY,New York,Suffolk,5998,771.4285714
28801,Asheville,NC,Asheville,Buncombe,5998,317.4315725
29569,Loris,SC,Myrtle Beach,Horry,5998,93.16770186
74354,Miami,OK,Miami,Ottawa,5998,58.02534319
60106,Bensenville,IL,Chicago,Du Page,6002,165.4801325
71108,Shreveport,LA,Shreveport,Caddo,6002,37.0376506
36854,Valley,AL,Valley,Chambers,6004,70.85008545
18109,Allentown,PA,Allentown,Lehigh,6005,94.83122363
75751,Athens,TX,Athens,Henderson,6006,99.52401558
60465,Palos Hills,IL,Chicago,Cook,6007,140.0343718
47960,Monticello,IN,,White,6008,114.5068353
98408,Tacoma,WA,Seattle,Pierce,6008,211.0485574
99701,Fairbanks,AK,Fairbanks,Fairbanks North Star,6010,166.9217567
33778,Largo,FL,Tampa,Pinellas,6011,185.3028378
34771,Saint Cloud,FL,Orlando,Osceola,6011,135.4004768
14420,Sweden,NY,Rochester,Monroe,6013,91.98071867
98282,Camano Island,WA,Oak Harbor,Island,6013,247.5452196
14468,Parma,NY,Rochester,Monroe,6015,120.7245812
45895,Wapakoneta,OH,Wapakoneta,Auglaize,6016,89.42065491
44833,Galion,OH,Bucyrus,Crawford,6017,62.375
19440,Hatfield,PA,Philadelphia,Montgomery,6018,167.1265681
30824,Thomson,GA,Augusta,McDuffie,6019,90.73849879
73142,Oklahoma City,OK,Oklahoma City,Oklahoma,6020,126.9241699
89027,Mesquite,NV,Las Vegas,Clark,6021,161.2469394
72801,Russellville,AR,Russellville,Pope,6022,81.14849188
76574,Taylor,TX,Austin,Williamson,6023,134.6656823
30548,Hoschton,GA,Jefferson,Jackson,6024,122.8775913
71104,Shreveport,LA,Shreveport,Caddo,6024,79.42964002
12054,Bethlehem,NY,Albany,Albany,6026,169.1818739
63084,Union,MO,St. Louis,Franklin,6026,123.2142857
79110,Amarillo,TX,Amarillo,Potter,6028,88.71819521
6820,Darien,CT,Stamford,Fairfield,6029,509.9803343
8260,North Wildwood,NJ,Ocean City,Cape May,6029,262.5332643
33525,Dade City,FL,Tampa,Pasco,6029,132.7073552
64064,Lees Summit,MO,Kansas City,Jackson,6029,144.4575472
8077,Cinnaminson,NJ,Philadelphia,Burlington,6033,139.1635781
18902,Buckingham,PA,Philadelphia,Bucks,6034,200
1913,Amesbury,MA,Boston,Essex,6035,230
71115,Shreveport,LA,Shreveport,Caddo,6036,113.1648236
33777,Seminole,FL,Tampa,Pinellas,6037,160.1310782
84720,Cedar City,UT,Cedar City,Iron,6037,127.1250279
43056,Heath,OH,Columbus,Licking,6039,134.3927469
44089,Vermilion,OH,Cleveland,Lorain,6040,110.7210473
33316,Fort Lauderdale,FL,Miami-Fort Lauderdale,Broward,6041,437.1530969
24210,Abingdon,VA,Kingsport,Washington,6042,116.8073764
57110,Sioux Falls,SD,Sioux Falls,Minnehaha,6043,205.7913165
99201,Spokane,WA,Spokane,Spokane,6044,179.616783
24450,Lexington,VA,,Rockbridge,6045,152.386429
29492,Charleston,SC,Charleston,Charleston,6045,227.9357527
75402,Greenville,TX,Dallas-Fort Worth,Hunt,6047,111.2723754
17070,New Cumberland,PA,Harrisburg,Cumberland,6048,117.0899166
8550,West Windsor,NJ,Trenton,Mercer,6049,252.8797415
95422,Clearlake,CA,Clearlake,Lake,6050,155.1178525
37354,Madisonville,TN,,Monroe,6051,109.8958333
76301,Wichita Falls,TX,Wichita Falls,Wichita,6052,45.94729102
48082,Saint Clair Shores,MI,Detroit,Macomb,6053,119.0130102
84032,Heber City,UT,Heber,Wasatch,6054,263.3690482
92532,Lake Elsinore,CA,Riverside,Riverside,6054,163.1499051
