Date,RegionID,RegionName,State,Metro,County,City,SizeRank,Zhvi,MoM,QoQ,YoY,5Year,10Year,PeakMonth,PeakQuarter,PeakZHVI,PctFallFromPeak,LastTimeAtCurrZHVI
7/31/2018,72721,33618,FL,Tampa,Hillsborough,Greater Carrollwood,3438,272600,0.002574476,0.017164179,0.078322785,,,2006-09,2006-Q3,283300,-0.037769149,2006-04
7/31/2018,91556,76705,TX,Waco,McLennan,Bellmead,3439,105100,0.002862595,0.03546798,0.169076752,,,2018-07,2018-Q3,105100,0,2018-07
7/31/2018,74297,37323,TN,Cleveland,Bradley,Cleveland,3440,128300,0.003912363,0.015835313,0.052502051,,,2018-07,2018-Q3,128300,0,2018-07
7/31/2018,91205,76040,TX,Dallas-Fort Worth,Tarrant,Euless,3441,223500,0.004043127,0.017759563,0.119178768,,,2018-07,2018-Q3,223500,0,2018-07
7/31/2018,99679,98273,WA,Mount Vernon,Skagit,Mount Vernon,3442,311700,0.007759457,0.032803181,0.114806867,,,2018-07,2018-Q3,311700,0,2018-07
7/31/2018,90273,74066,OK,Tulsa,Creek,Sapulpa,3443,101200,0.00098912,0.006965174,0.017085427,,,2018-01,2018-Q1,101900,-0.00686948,2017-12
7/31/2018,84356,60102,IL,Chicago,McHenry,Algonquin,3444,243100,-0.000411184,0,0.052380952,,,2006-07,2006-Q3,286100,-0.150297099,2003-08
7/31/2018,91190,76016,TX,Dallas-Fort Worth,Tarrant,Arlington,3445,223100,0.008133755,0.022456462,0.100641342,,,2018-07,2018-Q3,223100,0,2018-07
7/31/2018,73619,35806,AL,Huntsville,Madison,Huntsville,3446,212900,0.004719207,0.020613615,0.072544081,,,2018-07,2018-Q3,212900,0,2018-07
7/31/2018,81128,52806,IA,Davenport,Scott,Davenport,3447,145600,0.001375516,0.002064694,0.034090909,,,2018-01,2018-Q1,146900,-0.008849558,2017-11
7/31/2018,96581,92008,CA,San Diego,San Diego,Carlsbad,3448,852100,0.003651355,0.006021251,0.047449293,,,2018-07,2018-Q3,852100,0,2018-07
7/31/2018,92007,77532,TX,Houston,Harris,Crosby,3449,184600,0.000542005,0.001084599,0.030709101,,,2018-07,2018-Q3,184600,0,2018-07
7/31/2018,78159,46526,IN,Elkhart,Elkhart,Goshen,3450,151600,0.00730897,0.036226931,0.108997805,,,2018-07,2018-Q3,151600,0,2018-07
7/31/2018,66213,20111,VA,Washington,Manassas Park City,Manassas Park,3451,331000,0.004552352,0.019402525,0.090969018,,,2005-11,2005-Q4,427600,-0.225912067,2004-10
7/31/2018,88738,70663,LA,Lake Charles,Calcasieu,Sulphur,3452,156300,0.003853565,0.027613412,0.200460829,,,2018-07,2018-Q3,156300,0,2018-07
7/31/2018,73616,35803,AL,Huntsville,Madison,Huntsville,3453,170100,0.002948113,0.023465704,0.067126725,,,2018-07,2018-Q3,170100,0,2018-07
7/31/2018,89710,72704,AR,Fayetteville,Washington,Fayetteville,3454,189300,0.00317965,0.010678057,0.067080045,,,2018-07,2018-Q3,189300,0,2018-07
7/31/2018,59022,3062,NH,Manchester,Hillsborough,Nashua,3455,299200,0.010469436,0.035652475,0.101620029,,,2018-07,2018-Q3,299200,0,2018-07
7/31/2018,99066,97070,OR,Portland,Clackamas,Wilsonville,3456,460000,0.002615519,0.008550756,0.042374802,,,2018-07,2018-Q3,460000,0,2018-07
7/31/2018,88579,70403,LA,Hammond,Tangipahoa,Hammond,3457,146500,0.003424658,0.01243953,-0.017437961,,,2016-12,2016-Q4,151000,-0.029801325,2016-02
7/31/2018,97067,92869,CA,Los Angeles-Long Beach-Anaheim,Orange,Orange,3458,745000,0.001613337,0.008665042,0.055988661,,,2018-07,2018-Q3,745000,0,2018-07
7/31/2018,82000,54952,WI,Oshkosh,Winnebago,Menasha,3459,175500,0.004579279,0.016213086,0.049013748,,,2018-07,2018-Q3,175500,0,2018-07
7/31/2018,68173,24501,VA,Lynchburg,Lynchburg City,Lynchburg,3460,96800,0.003108808,0.009384776,0.046486486,,,2008-02,2008-Q1,100800,-0.03968254,2007-06
7/31/2018,70159,28715,NC,Asheville,Buncombe,Candler,3461,232200,0.000862069,0.001293661,0,,,2018-01,2018-Q1,235200,-0.012755102,2017-10
7/31/2018,72205,32773,FL,Orlando,Seminole,Sanford,3462,171800,0.007033998,0.03307276,0.122875817,,,2006-10,2006-Q4,202800,-0.152859961,2005-09
7/31/2018,81328,53406,WI,Racine,Racine,Mount Pleasant,3463,187400,0.015718157,0.052808989,0.062960862,,,2018-07,2018-Q3,187400,0,2018-07
7/31/2018,91690,77041,TX,Houston,Harris,Houston,3464,188700,0.005863539,0.02,0.053013393,,,2018-07,2018-Q3,188700,0,2018-07
7/31/2018,93316,80241,CO,Denver,Adams,Thornton,3465,367700,0.001907357,0.004096122,0.047876888,,,2018-07,2018-Q3,367700,0,2018-07
7/31/2018,67227,22309,VA,Washington,Fairfax,Mount Vernon,3466,412500,-0.001452433,0.000727802,0.043511257,,,2006-07,2006-Q3,470700,-0.123645634,2005-04
7/31/2018,92273,78132,TX,San Antonio,Comal,New Braunfels,3467,415500,0.002170767,0.021135414,0.099206349,,,2018-07,2018-Q3,415500,0,2018-07
7/31/2018,92639,78728,TX,Austin,Travis,Austin,3468,273600,0.006993007,0.016722408,0.065835606,,,2018-07,2018-Q3,273600,0,2018-07
7/31/2018,72059,32550,FL,Crestview-Fort Walton Beach-Destin,Walton,Miramar Beach,3469,378200,0.004782147,0.016120365,0.059977578,,,2005-10,2005-Q4,582500,-0.350729614,2004-06
7/31/2018,76359,42431,KY,Madisonville,Hopkins,Madisonville,3470,95300,-0.005219207,-0.011410788,0.007399577,,,2018-01,2018-Q1,97700,-0.024564995,2017-10
7/31/2018,79871,49686,MI,Traverse City,Grand Traverse,Traverse City,3471,220300,0.003644647,0.015675426,0.028958431,,,2018-07,2018-Q3,220300,0,2018-07
7/31/2018,70772,29926,SC,Hilton Head Island,Beaufort,Hilton Head Island,3472,415400,0.003381643,0.021894219,0.059693878,,,2006-10,2006-Q4,498600,-0.166867228,2005-08
7/31/2018,96012,90031,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Los Angeles,3473,607500,0.005295383,0.028614968,0.143421796,,,2018-07,2018-Q3,607500,0,2018-07
7/31/2018,69271,27278,NC,Durham,Orange,Hillsborough,3474,244300,0,0.005349794,0.040459966,,,2018-07,2018-Q3,244300,0,2018-07
7/31/2018,99339,97502,OR,Medford,Jackson,Central Point,3475,272700,0.005901881,0.029056604,0.094301766,,,2006-05,2006-Q2,277700,-0.018005041,2006-01
7/31/2018,88558,70360,LA,Houma,Terrebonne,Houma,3476,220300,0.008237986,0.033302064,-0.024357839,,,2016-01,2016-Q1,232200,-0.051248923,2015-05
7/31/2018,63627,14606,NY,Rochester,Monroe,Gates-North Gates,3477,105800,0.001893939,0.003795066,-0.039927405,,,2016-09,2016-Q3,116900,-0.094952951,2016-01
7/31/2018,93589,80911,CO,Colorado Springs,El Paso,Security-Widefield,3478,235400,0.004266212,0.014655172,0.103609939,,,2018-07,2018-Q3,235400,0,2018-07
7/31/2018,58528,1876,MA,Boston,Middlesex,Tewksbury,3479,417000,0.003127255,0.021057786,0.052233157,,,2018-07,2018-Q3,417000,0,2018-07
7/31/2018,74286,37311,TN,Cleveland,Bradley,Cleveland,3480,109900,0.014773777,0.044676806,0.118006104,,,2018-07,2018-Q3,109900,0,2018-07
7/31/2018,70872,30094,GA,Atlanta,Rockdale,Conyers,3481,168100,0.01570997,0.032555283,0.141983696,,,2006-11,2006-Q4,172000,-0.022674419,2006-06
7/31/2018,96091,90221,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Compton,3482,393600,0.004337841,0.012866701,0.064071371,,,2007-04,2007-Q2,407500,-0.034110429,2006-08
7/31/2018,60564,7054,NJ,New York,Morris,Parsippany-Troy Hills,3483,463100,0.000864491,0.008053983,0.02184466,,,2006-06,2006-Q2,504800,-0.082606973,2005-04
7/31/2018,97588,94134,CA,San Francisco,San Francisco,San Francisco,3484,962000,0.014232999,0.042931483,0.109957309,,,2018-07,2018-Q3,962000,0,2018-07
7/31/2018,90281,74075,OK,Stillwater,Payne,Stillwater,3485,158600,-0.00188798,0.001262626,0.022566086,,,2018-06,2018-Q2,158900,-0.00188798,2018-05
7/31/2018,98450,95842,CA,Sacramento,Sacramento,Sacramento,3486,281800,0.004992867,0.013304567,0.070668693,,,2005-11,2005-Q4,320200,-0.119925047,2004-11
7/31/2018,73118,34472,FL,Ocala,Marion,Ocala,3487,123900,0.007317073,0.0325,0.186781609,,,2006-09,2006-Q3,154900,-0.200129116,2005-11
7/31/2018,79508,49015,MI,Battle Creek,Calhoun,Battle Creek,3488,116900,0.005159071,0.028144239,0.096622889,,,2006-05,2006-Q2,118500,-0.01350211,2005-11
7/31/2018,99139,97225,OR,Portland,Washington,West Haven-Sylvan,3489,562700,0.000177746,0.00679907,0.043196144,,,2018-07,2018-Q3,562700,0,2018-07
7/31/2018,93070,79761,TX,Odessa,Ector,Odessa,3490,136300,0.011127596,0.054137664,0.19876869,,,2018-07,2018-Q3,136300,0,2018-07
7/31/2018,96633,92083,CA,San Diego,San Diego,Vista,3491,476600,0.000839983,0.002735115,0.082443788,,,2018-07,2018-Q3,476600,0,2018-07
7/31/2018,98136,95356,CA,Modesto,Stanislaus,Modesto,3492,346200,0,0.004060325,0.066872111,,,2006-03,2006-Q1,435000,-0.204137931,2004-12
7/31/2018,96795,92311,CA,Riverside,San Bernardino,Barstow,3493,130100,0.006965944,0.029272152,0.102542373,,,2006-11,2006-Q4,185000,-0.296756757,2005-07
7/31/2018,65448,18360,PA,East Stroudsburg,Monroe,Jackson,3494,180100,0.001668521,0.015219842,0.114480198,,,2007-02,2007-Q1,240500,-0.251143451,2003-04
7/31/2018,67922,24019,VA,Roanoke,Roanoke City,Roanoke,3495,168000,0.004784689,0.01510574,0.040892193,,,2007-11,2007-Q4,172100,-0.023823359,2006-12
7/31/2018,85160,61801,IL,Champaign-Urbana,Champaign,Urbana,3496,119800,0.001672241,0.012679628,0.010970464,,,2007-06,2007-Q2,127600,-0.061128527,2005-12
7/31/2018,75009,38801,MS,Tupelo,Lee,Tupelo,3497,125300,0.005617978,0.008045052,0.053826745,,,2006-07,2006-Q3,141600,-0.115112994,2005-09
7/31/2018,96665,92123,CA,San Diego,San Diego,San Diego,3498,600900,0.0015,-0.004802915,0.077847534,,,2018-04,2018-Q2,603800,-0.004802915,2018-03
7/31/2018,71552,31525,GA,Brunswick,Glynn,Brunswick,3499,146700,0.000682128,0.013121547,0.098876404,,,2007-09,2007-Q3,156900,-0.06500956,2006-07
7/31/2018,60638,7208,NJ,New York,Union,Elizabeth,3500,289800,-0.003095975,-0.004465819,0.038709677,,,2006-10,2006-Q4,381100,-0.239569667,2004-04
7/31/2018,75873,41018,KY,Cincinnati,Kenton,Erlanger,3501,130200,0.00618238,0.023584906,0.080497925,,,2018-07,2018-Q3,130200,0,2018-07
7/31/2018,99514,98029,WA,Seattle,King,Issaquah,3502,799200,-0.003118373,0.002760351,0.078833693,,,2018-06,2018-Q2,801700,-0.003118373,2018-05
7/31/2018,87185,66441,KS,Junction City,Geary,Junction City,3503,121400,0.000824402,0.004135649,-0.022544283,,,2009-06,2009-Q2,127600,-0.048589342,2007-04
7/31/2018,60561,7050,NJ,New York,Essex,Orange,3504,208000,0.010199126,0.063938619,0.479374111,,,2007-04,2007-Q2,297100,-0.299899024,2005-01
7/31/2018,65192,17815,PA,Bloomsburg,Columbia,Bloomsburg,3505,146700,-0.003396739,-0.00811359,0.019457957,,,2018-04,2018-Q2,147900,-0.00811359,2018-02
7/31/2018,89798,72903,AR,Fort Smith,Sebastian,Fort Smith,3506,153100,0.007236842,0.028897849,0.119152047,,,2018-07,2018-Q3,153100,0,2018-07
7/31/2018,98927,96793,HI,Kahului,Maui,Wailuku,3507,593600,0.004229403,0.0195809,0.103345725,,,2018-07,2018-Q3,593600,0,2018-07
7/31/2018,63351,13905,NY,Binghamton,Broome,Binghamton,3508,111900,0.014505893,0.062678063,0.216304348,,,2018-07,2018-Q3,111900,0,2018-07
7/31/2018,77416,45042,OH,Cincinnati,Butler,Middletown,3509,122600,-0.000814996,0.018272425,0.093666369,,,2005-10,2005-Q4,124300,-0.013676589,2005-07
7/31/2018,99495,98007,WA,Seattle,King,Bellevue,3510,748500,0.000267272,0.009576477,0.124549279,,,2018-07,2018-Q3,748500,0,2018-07
7/31/2018,99134,97220,OR,Portland,Multnomah,Portland,3511,331000,-0.000302024,-0.001508296,0.040553285,,,2018-03,2018-Q1,331700,-0.002110341,2018-03
7/31/2018,61864,10562,NY,New York,Westchester,Ossining,3512,424000,0.0014171,0.014596793,0.016299137,,,2006-06,2006-Q2,503700,-0.158229105,2004-09
7/31/2018,65652,18940,PA,Philadelphia,Bucks,Newtown,3513,459400,0.00087146,0.004592171,0.032359551,,,2018-07,2018-Q3,459400,0,2018-07
7/31/2018,58711,2302,MA,Boston,Plymouth,Brockton,3514,274400,0.003290676,0.008452775,0.083300434,,,2018-07,2018-Q3,274400,0,2018-07
7/31/2018,94463,84103,UT,Salt Lake City,Salt Lake,Salt Lake City,3515,468500,0.001924722,-0.003827344,0.078250863,,,2018-04,2018-Q2,470300,-0.003827344,2018-03
7/31/2018,96268,91007,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Arcadia,3516,1130700,-0.002030009,0.002571378,0.045879197,,,2018-06,2018-Q2,1133000,-0.002030009,2018-05
7/31/2018,99749,98362,WA,Port Angeles,Clallam,Port Angeles,3517,243500,0.006198347,0.028293919,0.115437471,,,2018-07,2018-Q3,243500,0,2018-07
7/31/2018,98447,95838,CA,Sacramento,Sacramento,Sacramento,3518,250300,0.006028939,0.017066233,0.09973638,,,2006-04,2006-Q2,296200,-0.154962863,2004-12
7/31/2018,91209,76048,TX,Dallas-Fort Worth,Hood,Granbury,3519,175300,0.001714286,-0.01295045,0.02574605,,,2018-03,2018-Q1,178100,-0.015721505,2018-02
7/31/2018,84390,60139,IL,Chicago,Du Page,Glendale Heights,3520,190500,0.002104156,0.004746835,0.060100167,,,2007-01,2007-Q1,232700,-0.181349377,2003-11
7/31/2018,89106,71457,LA,Natchitoches,Natchitoches,Natchitoches,3521,140000,-0.005681818,-0.02979903,0.041666667,,,2018-04,2018-Q2,144300,-0.02979903,2018-02
7/31/2018,61652,10038,NY,New York,New York,New York,3522,1065800,-0.013696095,0.010141219,0.012251876,,,2018-06,2018-Q2,1080600,-0.013696095,2018-05
7/31/2018,66734,21030,MD,Baltimore,Baltimore,Cockeysville,3523,347300,-0.00057554,-0.00057554,0.032095097,,,2006-06,2006-Q2,387100,-0.10281581,2005-04
7/31/2018,78840,47933,IN,Crawfordsville,Montgomery,Crawfordsville,3524,120300,0,0.003336113,0.119069767,,,2018-05,2018-Q2,120400,-0.000830565,2018-05
7/31/2018,81191,53072,WI,Milwaukee,Waukesha,Pewaukee,3525,302300,0.005320918,0.002320955,0.019561551,,,2018-02,2018-Q1,304300,-0.006572461,2018-01
7/31/2018,82765,56303,MN,St. Cloud,Stearns,Saint Cloud,3526,140200,0.002144389,0.004297994,0.043154762,,,2006-02,2006-Q1,183300,-0.235133661,2001-10
7/31/2018,82046,55021,MN,Faribault,Rice,Faribault,3527,182700,-0.002729258,0.004398021,0.046991404,,,2018-06,2018-Q2,183200,-0.002729258,2018-06
7/31/2018,90059,73533,OK,Duncan,Stephens,Duncan,3528,62800,-0.017214397,-0.027863777,0.043189369,,,2018-05,2018-Q2,64900,-0.032357473,2018-03
7/31/2018,59373,4106,ME,Portland,Cumberland,South Portland,3529,280000,0.009009009,0.023765996,0.081081081,,,2018-07,2018-Q3,280000,0,2018-07
7/31/2018,70057,28602,NC,Hickory,Catawba,Hickory,3530,112100,0.011732852,0.031278749,0.042790698,,,2018-07,2018-Q3,112100,0,2018-07
7/31/2018,60976,8087,NJ,New York,Ocean,Little Egg Harbor,3531,192400,0.006802721,0.020689655,0.100057176,,,2006-08,2006-Q3,285300,-0.325622152,2004-03
7/31/2018,94639,84660,UT,Provo,Utah,Spanish Fork,3532,298400,0.008108108,0.03038674,0.095045872,,,2018-07,2018-Q3,298400,0,2018-07
7/31/2018,94422,84057,UT,Provo,Utah,Orem,3533,290600,0.006930007,0.037857143,0.138268703,,,2018-07,2018-Q3,290600,0,2018-07
7/31/2018,67709,23435,VA,Virginia Beach,Suffolk City,Suffolk,3534,282800,0.001416431,0.004975124,0.034003656,,,2007-01,2007-Q1,322600,-0.123372598,2005-05
7/31/2018,80082,50021,IA,Des Moines,Polk,Ankeny,3535,223200,-0.002680965,0.001795332,0.050847458,,,2018-05,2018-Q2,224000,-0.003571429,2018-05
7/31/2018,86704,65101,MO,Jefferson City,Cole,Jefferson City,3536,153800,0.009186352,0.039189189,0.039891819,,,2018-07,2018-Q3,153800,0,2018-07
7/31/2018,70861,30082,GA,Atlanta,Cobb,Smyrna,3537,273300,0.000366032,0.011098779,0.106925881,,,2018-07,2018-Q3,273300,0,2018-07
7/31/2018,73624,35811,AL,Huntsville,Madison,Huntsville,3538,142100,-0.004204625,-0.004204625,0.064419476,,,2018-05,2018-Q2,142800,-0.004901961,2018-04
7/31/2018,67545,23116,VA,Richmond,Hanover,Mechanicsville,3539,309300,0.003569111,0.01609724,0.04599256,,,2006-11,2006-Q4,320700,-0.03554724,2006-05
7/31/2018,72045,32533,FL,Pensacola,Escambia,Cantonment,3540,178400,0.001684447,0.010192525,0.067624177,,,2006-08,2006-Q3,186700,-0.044456347,2005-11
7/31/2018,72232,32806,FL,Orlando,Orange,Orlando,3541,276100,0.00582878,0.02945563,0.088722397,,,2006-09,2006-Q3,281400,-0.018834399,2006-05
7/31/2018,73923,36542,AL,Daphne,Baldwin,Gulf Shores,3542,257700,0.003895598,0.046285018,0.215566038,,,2006-04,2006-Q2,375100,-0.312983204,2005-03
7/31/2018,73375,35205,AL,Birmingham,Jefferson,Birmingham,3543,137900,0,-0.018505338,0.02987304,,,2008-02,2008-Q1,141400,-0.024752475,2007-01
7/31/2018,89957,73132,OK,Oklahoma City,Oklahoma,Oklahoma City,3544,155700,0.001286174,0.00257566,0.059904697,,,2018-07,2018-Q3,155700,0,2018-07
7/31/2018,97537,94063,CA,San Francisco,San Mateo,Redwood City,3545,1292400,0.015239592,0.05424586,0.324994874,,,2018-07,2018-Q3,1292400,0,2018-07
7/31/2018,69824,28278,NC,Charlotte,Mecklenburg,Charlotte,3546,264800,0.001512859,0.006461422,0.057085828,,,2018-07,2018-Q3,264800,0,2018-07
7/31/2018,83709,58504,ND,Bismarck,Burleigh,Bismarck,3547,251600,-0.000397298,0.001193792,0.01369863,,,2015-09,2015-Q3,255700,-0.016034415,2015-07
7/31/2018,58515,1845,MA,Boston,Essex,North Andover,3548,501000,0.002,0.011916784,0.05163728,,,2018-07,2018-Q3,501000,0,2018-07
7/31/2018,72821,33781,FL,Tampa,Pinellas,Pinellas Park,3549,168500,0.005970149,0.02059358,0.162068966,,,2006-07,2006-Q3,171000,-0.014619883,2006-04
7/31/2018,84427,60181,IL,Chicago,Du Page,Villa Park,3550,231900,-0.00472103,-0.013191489,0.089243776,,,2007-01,2007-Q1,267200,-0.132110778,2004-09
7/31/2018,58981,2906,RI,Providence,Providence,Providence,3551,465400,0.005617978,0.021061869,0.069885057,,,2018-07,2018-Q3,465400,0,2018-07
7/31/2018,91236,76087,TX,Dallas-Fort Worth,Parker,Weatherford,3552,265200,0.003025719,0.006069803,0.085106383,,,2018-07,2018-Q3,265200,0,2018-07
7/31/2018,67140,22079,VA,Washington,Fairfax,Lorton,3553,467300,0.001071123,0.005162401,0.051293588,,,2006-03,2006-Q1,519500,-0.100481232,2005-05
7/31/2018,98351,95660,CA,Sacramento,Sacramento,Sacramento,3554,251700,0.005593288,0.019441069,0.084913793,,,2005-12,2005-Q4,290200,-0.132667126,2004-12
7/31/2018,99099,97132,OR,Portland,Yamhill,Newberg,3555,344000,0.003793405,0.019561352,0.079046424,,,2018-07,2018-Q3,344000,0,2018-07
7/31/2018,62919,13045,NY,Cortland,Cortland,Cortland,3556,121300,0.002479339,0.016764459,0.063102542,,,2018-07,2018-Q3,121300,0,2018-07
7/31/2018,82253,55403,MN,Minneapolis-St Paul,Hennepin,Minneapolis,3557,260900,0.002305033,0.019140625,0.0436,,,2018-07,2018-Q3,260900,0,2018-07
7/31/2018,97399,93657,CA,Fresno,Fresno,Sanger,3558,239900,0.002507313,0.009680135,0.090950432,,,2006-06,2006-Q2,282800,-0.151697313,2005-05
7/31/2018,58794,2536,MA,Cape Cod,Barnstable,East Falmouth,3559,369000,0.003808487,0.011235955,0.084656085,,,2005-10,2005-Q4,370500,-0.004048583,2005-07
7/31/2018,94766,85053,AZ,Phoenix,Maricopa,Phoenix,3560,218100,0.003681546,0.014418605,0.101515152,,,2006-07,2006-Q3,230400,-0.053385417,2005-12
7/31/2018,72592,33426,FL,Miami-Fort Lauderdale,Palm Beach,Boynton Beach,3561,194900,0.005675955,0.016162669,0.077390824,,,2006-09,2006-Q3,248100,-0.214429665,2005-04
7/31/2018,90636,75032,TX,Dallas-Fort Worth,Rockwall,Rockwall,3562,312600,0.007736944,0.027951332,0.051109617,,,2018-07,2018-Q3,312600,0,2018-07
7/31/2018,91188,76014,TX,Dallas-Fort Worth,Tarrant,Arlington,3563,161300,0.011919699,0.03997421,0.184287812,,,2018-07,2018-Q3,161300,0,2018-07
7/31/2018,78361,46947,IN,Logansport,Cass,Logansport,3564,71700,0.022824536,0.150882825,0.238341969,,,2007-06,2007-Q2,72800,-0.01510989,2005-10
7/31/2018,84550,60516,IL,Chicago,Du Page,Downers Grove,3565,327900,-0.003343465,0.000610314,0.035691725,,,2007-01,2007-Q1,356000,-0.078932584,2005-06
7/31/2018,92659,78750,TX,Austin,Travis,Austin,3566,414600,0.000965717,0.006799417,0.052017255,,,2018-07,2018-Q3,414600,0,2018-07
7/31/2018,75510,40065,KY,Louisville/Jefferson County,Shelby,Shelbyville,3567,177200,0.001695873,0.00968661,0.034442499,,,2018-07,2018-Q3,177200,0,2018-07
7/31/2018,79120,48309,MI,Detroit,Oakland,Rochester Hills,3568,325600,0.003080715,0.020689655,0.076007931,,,2018-07,2018-Q3,325600,0,2018-07
7/31/2018,61631,10017,NY,New York,New York,New York,3569,1030200,-0.003193033,-0.001647446,0.066901408,,,2018-05,2018-Q2,1034200,-0.003867724,2018-04
7/31/2018,61056,8330,NJ,Atlantic City,Atlantic,Hamilton,3570,153500,0.005897772,0.022651566,0.063756064,,,2006-10,2006-Q4,242900,-0.368052697,2003-11
7/31/2018,77308,44708,OH,Canton,Stark,Canton,3571,112200,0.003577818,0.013550136,0.039851715,,,2007-03,2007-Q1,115800,-0.031088083,2004-10
7/31/2018,60246,6320,CT,New London,New London,New London,3572,158800,0.002525253,0.008894536,0.070080863,,,2007-03,2007-Q1,219200,-0.275547445,2003-10
7/31/2018,93597,80919,CO,Colorado Springs,El Paso,Colorado Springs,3573,384400,0.00339337,0.011578947,0.071050432,,,2018-07,2018-Q3,384400,0,2018-07
7/31/2018,70800,30013,GA,Atlanta,Rockdale,Conyers,3574,171000,0.013033175,0.022115959,0.106080207,,,2006-08,2006-Q3,175100,-0.023415191,2005-06
7/31/2018,60938,8046,NJ,Philadelphia,Burlington,Willingboro,3575,153800,0.013175231,0.030831099,0.20627451,,,2006-12,2006-Q4,204800,-0.249023438,2004-09
7/31/2018,75303,39452,MS,,George,Lucedale,3576,140700,-0.000710227,-0.007057163,0.005,,,2016-08,2016-Q3,147200,-0.044157609,2016-02
7/31/2018,98011,95148,CA,San Jose,Santa Clara,San Jose,3577,1050600,0.004878049,0.031010795,0.194270774,,,2018-07,2018-Q3,1050600,0,2018-07
7/31/2018,65324,18045,PA,Allentown,Northampton,Palmer,3578,230700,0.004353505,0.019443217,0.057286893,,,2006-09,2006-Q3,264700,-0.128447299,2005-05
7/31/2018,69772,28209,NC,Charlotte,Mecklenburg,Charlotte,3579,372800,0.003499327,0.024738868,0.114166169,,,2018-07,2018-Q3,372800,0,2018-07
7/31/2018,69402,27545,NC,Raleigh,Wake,Knightdale,3580,190900,0.003152916,0.018676628,0.066480447,,,2018-07,2018-Q3,190900,0,2018-07
7/31/2018,60607,7103,NJ,New York,Essex,Newark,3581,194600,0.004127967,0.024749868,0.273560209,,,2007-09,2007-Q3,296700,-0.344118638,2004-12
7/31/2018,93279,80202,CO,Denver,Denver,Denver,3582,506400,0.001582278,-0.000197433,0.054121565,,,2018-04,2018-Q2,506500,-0.000197433,2018-04
7/31/2018,73540,35611,AL,Huntsville,Limestone,Athens,3583,103000,0.00292113,0.008814887,0.060762101,,,2010-08,2010-Q3,104600,-0.015296367,2010-04
7/31/2018,82477,55904,MN,Rochester,Olmsted,Rochester,3584,172600,0.00057971,0.00817757,0.088958991,,,2018-07,2018-Q3,172600,0,2018-07
7/31/2018,62194,11710,NY,New York,Nassau,Bellmore,3585,502600,0.0052,0.018646129,0.052124764,,,2018-07,2018-Q3,502600,0,2018-07
7/31/2018,91663,77014,TX,Houston,Harris,Houston,3586,158700,0.001893939,0.010828025,0.045454545,,,2018-07,2018-Q3,158700,0,2018-07
7/31/2018,94925,85349,AZ,Yuma,Yuma,San Luis,3587,133900,0.008283133,0.03,0.091279544,,,2007-06,2007-Q2,140800,-0.049005682,2007-02
7/31/2018,79146,48336,MI,Detroit,Oakland,Farmington Hills,3588,198000,0.00456621,0.03071317,0.118644068,,,2018-07,2018-Q3,198000,0,2018-07
7/31/2018,71797,32118,FL,Daytona Beach,Volusia,Daytona Beach,3589,211000,0.000474158,0.002851711,0.123535676,,,2006-05,2006-Q2,289800,-0.271911663,2005-02
7/31/2018,60965,8075,NJ,Philadelphia,Burlington,Delran,3590,199900,0.003010537,0.018339277,0.083468835,,,2006-12,2006-Q4,253500,-0.211439842,2004-09
7/31/2018,94255,83651,ID,Boise City,Canyon,Nampa,3591,184700,0.010946907,0.042325056,0.174189447,,,2018-07,2018-Q3,184700,0,2018-07
7/31/2018,60900,8003,NJ,Philadelphia,Camden,Cherry Hill,3592,319100,0.010129788,0.034024627,0.063666667,,,2006-09,2006-Q3,347900,-0.082782409,2005-09
7/31/2018,94273,83687,ID,Boise City,Canyon,Nampa,3593,209300,0.010622887,0.033580247,0.146221249,,,2018-07,2018-Q3,209300,0,2018-07
7/31/2018,65937,19454,PA,Philadelphia,Montgomery,North Wales,3594,333500,0.002103365,0.009382567,0.043818466,,,2018-07,2018-Q3,333500,0,2018-07
7/31/2018,85345,62221,IL,St. Louis,Saint Clair,Shiloh,3595,148400,0.003380663,0.013661202,0.043600563,,,2007-06,2007-Q2,152600,-0.027522936,2005-09
7/31/2018,79328,48708,MI,Bay City,Bay,Bay City,3596,61700,-0.008038585,-0.020634921,0.08056042,,,2004-08,2004-Q3,98400,-0.37296748,2003-11
7/31/2018,65375,18201,PA,Scranton,Luzerne,Hazleton,3597,67200,0.007496252,0.027522936,0.215189873,,,2008-02,2008-Q1,81600,-0.176470588,2005-09
7/31/2018,99963,98684,WA,Portland,Clark,Vancouver,3598,314400,0.004152028,0.016488846,0.073403892,,,2018-07,2018-Q3,314400,0,2018-07
7/31/2018,66277,20191,VA,Washington,Fairfax,Reston,3599,436900,0,-0.001827736,0.012749189,,,2006-02,2006-Q1,445900,-0.020183898,2005-09
7/31/2018,70630,29649,SC,Greenwood,Greenwood,Greenwood,3600,140100,0.004301075,0.014482259,0.062168309,,,2018-07,2018-Q3,140100,0,2018-07
7/31/2018,93136,79927,TX,El Paso,El Paso,Socorro,3601,99000,0.004056795,0.022727273,0.063372718,,,2018-07,2018-Q3,99000,0,2018-07
