Zip,City,State,Metro,CountyName,SizeRank,Latitude,Longitude
98277,Oak Harbor,WA,Oak Harbor,Island,1224,48.319858,-122.629353
59101,Billings,MT,Billings,Yellowstone,1225,45.686966,-108.387392
85706,Tucson,AZ,Tucson,Pima,1226,32.147619,-110.933341
84041,Layton,UT,Ogden,Davis,1227,41.050147,-111.992481
15317,North Strabane,PA,Pittsburgh,Washington,1228,40.26257,-80.18728
33161,North Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1229,25.890095,-80.186714
33904,Cape Coral,FL,Fort Myers,Lee,1230,26.606491,-81.95016
80631,Greeley,CO,Greeley,Weld,1230,40.384991,-104.680631
29407,Charleston,SC,Charleston,Charleston,1232,32.79893,-79.997804
65109,Jefferson City,MO,Jefferson City,Cole,1233,38.533138,-92.215938
21502,Cumberland,MD,Cumberland,Allegany,1234,39.651166,-78.750241
94590,Vallejo,CA,Vallejo,Solano,1235,38.096719,-122.25328
19460,Phoenixville,PA,Philadelphia,Chester,1236,40.128175,-75.541769
29210,Columbia,SC,Columbia,Richland,1237,34.046162,-81.10658
63026,Fenton,MO,St. Louis,Saint Louis,1238,38.529903,-90.46737
20772,Greater Upper Marlboro,MD,Washington,Prince Georges,1239,38.816171,-76.786093
63017,Chesterfield,MO,St. Louis,Saint Louis,1240,38.671324,-90.553188
90043,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1240,33.988505,-118.336358
33165,University Park,FL,Miami-Fort Lauderdale,Miami-Dade,1242,25.734685,-80.35923
80220,Denver,CO,Denver,Denver,1243,39.732436,-104.910843
29621,Anderson,SC,Greenville,Anderson,1244,34.506502,-82.605626
44094,Willoughby,OH,Cleveland,Lake,1245,41.637997,-81.377383
90022,East Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1245,34.023902,-118.172016
31061,Milledgeville,GA,Milledgeville,Baldwin,1247,33.072279,-83.239008
91304,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1247,34.224377,-118.632656
55416,Saint Louis Park,MN,Minneapolis-St Paul,Hennepin,1249,44.995918,-93.304516
15068,Lower Burrell,PA,Pittsburgh,Westmoreland,1250,40.553123,-79.75727
94114,San Francisco,CA,San Francisco,San Francisco,1251,37.758279,-122.439332
96818,Honolulu,HI,Urban Honolulu,Honolulu,1252,21.344247,-157.939889
95822,Sacramento,CA,Sacramento,Sacramento,1253,38.511356,-121.497716
38109,Memphis,TN,Memphis,Shelby,1254,35.053795,-90.094757
976,Trujillo Alto,AR,Jonesboro,Craighead,1255,0,0
90037,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1256,34.002723,-118.287487
97123,Hillsboro,OR,Portland,Washington,1257,45.458397,-122.977963
92870,Placentia,CA,Los Angeles-Long Beach-Anaheim,Orange,1258,33.87748,-117.878289
1752,Marlborough,MA,Boston,Middlesex,1259,42.34909,-71.54546
37604,Johnson City,TN,Johnson City,Washington,1260,36.308229,-82.387422
44720,North Canton,OH,Canton,Stark,1261,40.875891,-81.402336
18974,Warminster,PA,Philadelphia,Bucks,1262,40.217062,-75.072803
78840,Del Rio,TX,Del Rio,Val Verde,1263,29.410195,-100.893202
98033,Kirkland,WA,Seattle,King,1264,47.673263,-122.187029
77088,Houston,TX,Houston,Harris,1265,29.881487,-95.45262
78046,Laredo,TX,Laredo,Webb,1266,27.404679,-99.474294
80231,Denver,CO,Denver,Denver,1266,39.68493,-104.886785
32780,Titusville,FL,Melbourne,Brevard,1268,28.548877,-80.853421
33435,Boynton Beach,FL,Miami-Fort Lauderdale,Palm Beach,1269,26.525785,-80.061367
93551,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1270,34.60411,-118.239005
55125,Woodbury,MN,Minneapolis-St Paul,Washington,1271,44.923855,-92.95938
95124,San Jose,CA,San Jose,Santa Clara,1272,37.256766,-121.922764
7304,Jersey City,NJ,New York,Hudson,1273,40.716101,-74.065535
11772,Patchogue,NY,New York,Suffolk,1274,40.76565,-73.01511
80401,Golden,CO,Denver,Jefferson,1275,39.718539,-105.245659
18102,Allentown,PA,Allentown,Lehigh,1276,40.607006,-75.480877
7960,Morris,NJ,New York,Morris,1277,40.797246,-74.477095
20148,Ashburn,VA,Washington,Loudoun,1278,38.808035,-78.040216
23669,Hampton,VA,Virginia Beach,Hampton City,1279,37.045715,-76.353866
32159,Lady Lake,FL,Orlando,Lake,1280,28.917088,-81.884632
85209,Mesa,AZ,Phoenix,Maricopa,1281,33.37545,-111.63867
38501,Cookeville,TN,Cookeville,Putnam,1282,36.217846,-85.542327
37601,Johnson City,TN,Johnson City,Washington,1283,36.330485,-82.317625
28226,Charlotte,NC,Charlotte,Mecklenburg,1284,35.108637,-80.82747
20854,Potomac,MD,Washington,Montgomery,1285,39.029839,-77.234792
30157,Dallas,GA,Atlanta,Paulding,1285,33.944408,-84.732958
85234,Gilbert,AZ,Phoenix,Maricopa,1287,33.352925,-111.780712
92211,Palm Desert,CA,Riverside,Riverside,1288,33.76437,-116.339766
34203,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,1289,27.454723,-82.535883
77581,Pearland,TX,Houston,Brazoria,1289,29.516122,-95.291166
98042,Kent,WA,Seattle,King,1289,47.353456,-122.091718
13021,Auburn,NY,Auburn,Cayuga,1292,42.894381,-76.565683
34667,Hudson,FL,Tampa,Pasco,1293,28.382489,-82.64803
44109,Cleveland,OH,Cleveland,Cuyahoga,1294,41.445963,-81.698483
60089,Buffalo Grove,IL,Chicago,Lake,1295,42.180411,-87.960771
11101,New York,NY,New York,Queens,1296,40.744622,-73.934502
32257,Jacksonville,FL,Jacksonville,Duval,1297,30.191737,-81.603557
75104,Cedar Hill,TX,Dallas-Fort Worth,Dallas,1298,32.580181,-96.964675
80501,Longmont,CO,Boulder,Boulder,1299,40.164837,-105.103179
77469,Richmond,TX,Houston,Fort Bend,1300,29.621046,-95.742659
97756,Redmond,OR,Bend,Deschutes,1300,44.268862,-121.266414
48104,Ann Arbor,MI,Ann Arbor,Washtenaw,1302,42.270903,-83.727826
48073,Royal Oak,MI,Detroit,Oakland,1303,42.515367,-83.143295
10065,New York,NY,New York,New York,1304,40.764584,-73.963013
92111,San Diego,CA,San Diego,San Diego,1305,32.803717,-117.16643
77539,Dickinson,TX,Houston,Galveston,1306,29.458472,-95.034525
13601,Watertown,NY,Watertown,Jefferson,1307,43.968892,-75.906501
42303,Owensboro,KY,Owensboro,Daviess,1308,37.779387,-87.042939
32259,Fruit Cove,FL,Jacksonville,Saint Johns,1309,30.124252,-81.640569
97302,Salem,OR,Salem,Marion,1309,44.890486,-123.082192
85713,Tucson,AZ,Tucson,Pima,1311,32.192676,-110.945048
78229,San Antonio,TX,San Antonio,Bexar,1312,29.501708,-98.569451
44224,Stow,OH,Akron,Summit,1313,41.172402,-81.450184
80127,Ken Caryl,CO,Denver,Jefferson,1314,39.580159,-105.240588
77099,Houston,TX,Houston,Harris,1315,29.67087,-95.58599
27103,Winston-Salem,NC,Winston-Salem,Forsyth,1316,36.058599,-80.320965
95336,Manteca,CA,Stockton,San Joaquin,1317,37.807297,-121.177601
22903,Charlottesville,VA,Charlottesville,Albemarle,1318,38.033938,-78.492384
20176,Leesburg,VA,Washington,Loudoun,1319,39.110362,-77.557981
38128,Memphis,TN,Memphis,Shelby,1320,35.223442,-89.920266
96734,Kailua,HI,Urban Honolulu,Honolulu,1321,21.41069,-157.725014
80210,Denver,CO,Denver,Denver,1322,39.676626,-104.962315
92027,Escondido,CA,San Diego,San Diego,1322,33.131156,-116.976997
99362,Walla Walla,WA,Walla Walla,Walla Walla,1322,46.1341,-118.291407
6082,Enfield,CT,Hartford,Hartford,1325,41.984646,-72.557731
93033,Oxnard,CA,Ventura,Ventura,1326,34.154141,-119.131326
77090,Houston,TX,Houston,Harris,1327,30.00824,-95.438996
30339,Vinings,GA,Atlanta,Cobb,1328,33.932304,-84.499673
6606,Bridgeport,CT,Stamford,Fairfield,1329,41.208796,-73.211807
60010,Barrington,IL,Chicago,Cook,1330,42.146794,-88.165268
90005,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1331,34.059163,-118.306892
60123,Elgin,IL,Chicago,Kane,1332,42.040644,-88.311296
46237,Indianapolis,IN,Indianapolis,Marion,1333,39.671143,-86.07211
48060,Port Huron,MI,Detroit,Saint Clair,1334,42.984014,-82.467461
90278,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1335,33.706993,-118.374894
48911,Lansing,MI,Lansing,Ingham,1336,42.680335,-84.543494
92116,San Diego,CA,San Diego,San Diego,1337,32.7654,-117.127894
54915,Appleton,WI,Appleton,Outagamie,1338,44.243138,-88.356058
13440,Rome,NY,Utica,Oneida,1339,43.20886,-75.383365
60609,Chicago,IL,Chicago,Cook,1340,41.81268,-87.656935
83704,Boise,ID,Boise City,Ada,1340,43.641467,-116.290009
33175,Tamiami,FL,Miami-Fort Lauderdale,Miami-Dade,1342,25.734734,-80.406757
39110,Madison,MS,Jackson,Madison,1343,32.553769,-90.138906
91950,National City,CA,San Diego,San Diego,1344,32.671194,-117.084353
92691,Mission Viejo,CA,Los Angeles-Long Beach-Anaheim,Orange,1345,33.605527,-117.667923
91344,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1346,34.294615,-118.507001
29150,Sumter,SC,Sumter,Sumter,1347,33.913678,-80.354238
98902,Yakima,WA,Yakima,Yakima,1348,46.596673,-120.533851
98801,Wenatchee,WA,Wenatchee,Chelan,1349,47.573816,-120.351884
70737,Gonzales,LA,Baton Rouge,Ascension,1350,30.219419,-90.9248
28213,Charlotte,NC,Charlotte,Mecklenburg,1351,35.283599,-80.763757
44134,Parma,OH,Cleveland,Cuyahoga,1352,41.380492,-81.700991
30506,Gainesville,GA,Gainesville,Hall,1353,34.336238,-83.860031
49201,Jackson,MI,Jackson,Jackson,1354,42.248979,-84.421104
92504,Riverside,CA,Riverside,Riverside,1354,33.903134,-117.398044
92392,Victorville,CA,Riverside,San Bernardino,1356,34.480247,-117.408186
1915,Beverly,MA,Boston,Essex,1357,42.565145,-70.853843
49442,Muskegon,MI,Muskegon,Muskegon,1357,43.237314,-86.14768
60605,Chicago,IL,Chicago,Cook,1359,41.867567,-87.617228
6484,Shelton,CT,Stamford,Fairfield,1360,41.314347,-73.137143
17055,Upper Allen,PA,Harrisburg,Cumberland,1360,40.182917,-77.004599
30350,Sandy Springs,GA,Atlanta,Fulton,1362,33.977483,-84.332407
77388,Spring,TX,Houston,Harris,1363,30.059307,-95.470689
92028,Fallbrook,CA,San Diego,San Diego,1363,33.390477,-117.209427
34209,Bradenton,FL,North Port-Sarasota-Bradenton,Manatee,1365,27.475853,-82.616719
28311,Fayetteville,NC,Fayetteville,Cumberland,1366,35.156447,-78.912281
77024,Houston,TX,Houston,Harris,1367,29.771225,-95.511751
92886,Yorba Linda,CA,Los Angeles-Long Beach-Anaheim,Orange,1368,33.797587,-122.621176
76108,Fort Worth,TX,Dallas-Fort Worth,Tarrant,1369,32.782178,-97.496948
89014,Henderson,NV,Las Vegas,Clark,1370,36.061711,-115.058058
85020,Phoenix,AZ,Phoenix,Maricopa,1371,33.567351,-112.053591
46254,Indianapolis,IN,Indianapolis,Marion,1372,39.849717,-86.271638
52722,Bettendorf,IA,Davenport,Scott,1373,41.52448,-90.51569
75019,Coppell,TX,Dallas-Fort Worth,Dallas,1373,32.963417,-96.984664
49504,Grand Rapids,MI,Grand Rapids,Kent,1375,42.973687,-85.726496
75126,Forney,TX,Dallas-Fort Worth,Kaufman,1376,32.723931,-96.450819
94605,Oakland,CA,San Francisco,Alameda,1377,37.759322,-122.156626
1801,Woburn,MA,Boston,Middlesex,1378,42.488595,-71.157271
45211,Cincinnati,OH,Cincinnati,Hamilton,1379,39.158409,-84.602646
32566,Navarre,FL,Pensacola,Santa Rosa,1380,30.427685,-86.927118
94539,Fremont,CA,San Francisco,Alameda,1380,37.520339,-121.912568
92545,Hemet,CA,Riverside,Riverside,1382,33.729853,-117.03406
15235,Penn Hills,PA,Pittsburgh,Allegheny,1383,40.47582,-79.82558
46060,Noblesville,IN,Indianapolis,Hamilton,1384,40.073328,-85.999521
80211,Denver,CO,Denver,Denver,1385,39.765291,-105.018387
32073,Orange Park,FL,Jacksonville,Clay,1386,30.198504,-81.724642
40299,Louisville,KY,Louisville/Jefferson County,Jefferson,1386,38.176762,-85.521751
78109,Converse,TX,San Antonio,Bexar,1388,29.51801,-98.31612
21220,Middle River,MD,Baltimore,Baltimore,1389,39.33428,-76.43161
60505,Aurora,IL,Chicago,Kane,1390,41.764527,-88.294658
85208,Mesa,AZ,Phoenix,Maricopa,1390,33.395932,-111.663655
70003,Metairie,LA,New Orleans,Jefferson,1392,30.005653,-90.20733
94103,San Francisco,CA,San Francisco,San Francisco,1393,37.775678,-122.412131
53207,Milwaukee,WI,Milwaukee,Milwaukee,1394,42.975115,-87.894682
33177,South Miami Heights,FL,Miami-Fort Lauderdale,Miami-Dade,1395,25.596814,-80.404463
28105,Matthews,NC,Charlotte,Mecklenburg,1396,35.108883,-80.728773
97030,Gresham,OR,Portland,Multnomah,1397,45.508117,-122.430233
22202,Arlington,VA,Washington,Arlington,1398,38.854462,-77.059721
28376,Raeford,NC,Fayetteville,Hoke,1399,34.953431,-79.233178
30736,Ringgold,GA,Chattanooga,Catoosa,1400,34.888709,-85.118699
83854,Post Falls,ID,Coeur d'Alene,Kootenai,1401,47.719292,-116.96746
85202,Mesa,AZ,Phoenix,Maricopa,1402,33.381349,-111.874001
21702,Frederick,MD,Washington,Frederick,1403,39.492596,-77.461211
60462,Orland Park,IL,Chicago,Cook,1404,41.625307,-87.83293
92530,Lake Elsinore,CA,Riverside,Riverside,1405,33.650799,-117.372457
8817,Edison,NJ,New York,Middlesex,1406,40.519753,-74.393444
47909,Lafayette,IN,Lafayette-West Lafayette,Tippecanoe,1407,40.585883,-86.95983
60062,Northbrook,IL,Chicago,Cook,1408,42.120176,-87.838815
77064,Jersey Village,TX,Houston,Harris,1408,29.918045,-95.535685
46140,Greenfield,IN,Indianapolis,Hancock,1410,39.821787,-85.775403
53211,Milwaukee,WI,Milwaukee,Milwaukee,1410,43.082018,-87.889534
32907,Palm Bay,FL,Melbourne,Brevard,1412,28.017577,-80.659539
84119,West Valley City,UT,Salt Lake City,Salt Lake,1413,40.700258,-111.946425
41017,Edgewood,KY,Cincinnati,Kenton,1414,39.021691,-84.585159
34609,Spring Hill,FL,Tampa,Hernando,1415,28.382871,-82.951429
33844,Haines City,FL,Lakeland,Polk,1416,28.075834,-81.592933
79705,Midland,TX,Midland,Midland,1417,32.046146,-102.073493
92009,Carlsbad,CA,San Diego,San Diego,1418,33.082192,-117.267169
89131,Las Vegas,NV,Las Vegas,Clark,1419,36.307145,-115.245989
34786,Windermere,FL,Orlando,Orange,1420,28.481031,-81.543979
77004,Houston,TX,Houston,Harris,1421,29.724893,-95.363752
34746,Kissimmee,FL,Orlando,Osceola,1422,28.243011,-81.400997
40356,Nicholasville,KY,Lexington,Jessamine,1423,37.608305,-84.675596
78227,San Antonio,TX,San Antonio,Bexar,1424,29.406624,-98.630303
53214,West Allis,WI,Milwaukee,Milwaukee,1425,43.016681,-88.007032
59718,Bozeman,MT,Bozeman,Gallatin,1426,45.592305,-111.196958
46383,Valparaiso,IN,Chicago,Porter,1427,41.454731,-87.065565
11205,New York,NY,New York,Kings,1428,40.694698,-73.966301
90703,Cerritos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1429,33.866914,-118.068648
54701,Eau Claire,WI,Eau Claire,Eau Claire,1430,44.75653,-91.473097
21236,Nottingham,MD,Baltimore,Baltimore,1431,39.392107,-76.489277
97219,Portland,OR,Portland,Multnomah,1432,45.45509,-122.696724
33446,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1433,26.454017,-80.181862
24401,Staunton,VA,Staunton,Staunton City,1434,38.157368,-79.065116
85712,Tucson,AZ,Tucson,Pima,1435,32.253714,-110.883744
23228,Laurel,VA,Richmond,Henrico,1436,37.642926,-77.320989
72076,Jacksonville,AR,Little Rock,Pulaski,1437,34.918774,-92.15149
94566,Pleasanton,CA,San Francisco,Alameda,1438,37.646081,-121.862128
55117,Saint Paul,MN,Minneapolis-St Paul,Ramsey,1439,45.003562,-93.09128
97701,Bend,OR,Bend,Deschutes,1440,44.082037,-121.227125
91745,Hacienda Heights,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1441,33.976114,-117.981631
20003,Washington,DC,Washington,District of Columbia,1442,38.881904,-76.990935
21230,Baltimore,MD,Baltimore,Baltimore City,1443,39.264548,-76.622439
85021,Phoenix,AZ,Phoenix,Maricopa,1444,33.559421,-112.092875
39564,Ocean Springs,MS,Gulfport,Jackson,1445,30.405229,-88.758742
1902,Lynn,MA,Boston,Essex,1446,42.473195,-70.928593
19808,Wilmington,DE,Philadelphia,New Castle,1446,39.735912,-75.664729
60645,Chicago,IL,Chicago,Cook,1448,42.008558,-87.694735
89509,Reno,NV,Reno,Washoe,1448,39.517224,-119.802226
60067,Palatine,IL,Chicago,Cook,1450,42.110503,-88.046208
17543,Warwick,PA,Lancaster,Lancaster,1451,40.170929,-76.309495
14701,Jamestown,NY,Jamestown,Chautauqua,1452,42.08016,-79.25671
94928,Rohnert Park,CA,Santa Rosa,Sonoma,1452,38.348434,-122.715309
33461,Palm Springs,FL,Miami-Fort Lauderdale,Palm Beach,1454,26.635901,-80.096154
20747,District Heights,MD,Washington,Prince Georges,1455,38.851262,-76.885744
94610,Oakland,CA,San Francisco,Alameda,1456,37.811277,-122.238779
93117,Goleta,CA,Santa Maria-Santa Barbara,Santa Barbara,1457,34.503802,-120.038806
30328,Sandy Springs,GA,Atlanta,Fulton,1458,33.924269,-84.378538
11561,Long Beach,NY,New York,Nassau,1459,40.589139,-73.642323
92688,Rancho Santa Margarita,CA,Los Angeles-Long Beach-Anaheim,Orange,1460,33.619672,-117.612087
95376,Tracy,CA,Stockton,San Joaquin,1461,37.737191,-121.433384
27516,Chapel Hill,NC,Durham,Orange,1462,35.910734,-79.059571
90660,Pico Rivera,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1463,33.985812,-118.088787
76502,Temple,TX,Killeen,Bell,1464,31.104581,-97.402704
93010,Camarillo,CA,Ventura,Ventura,1465,34.227855,-119.079869
21804,Salisbury,MD,Salisbury,Wicomico,1466,38.350793,-75.533782
34231,Sarasota,FL,North Port-Sarasota-Bradenton,Sarasota,1467,27.266027,-82.516651
94601,Oakland,CA,San Francisco,Alameda,1468,37.786027,-122.223779
2740,New Bedford,MA,Providence,Bristol,1469,41.633416,-70.951045
32712,Apopka,FL,Orlando,Orange,1470,28.731322,-81.537602
33130,Miami,FL,Miami-Fort Lauderdale,Miami-Dade,1471,25.768212,-80.203358
8234,Egg Harbor,NJ,Atlantic City,Atlantic,1472,39.374067,-74.611764
6790,Torrington,CT,Torrington,Litchfield,1473,41.87484,-73.126763
94107,San Francisco,CA,San Francisco,San Francisco,1474,37.76046,-122.399724
61820,Champaign,IL,Champaign-Urbana,Champaign,1475,40.10789,-88.244266
18042,Easton,PA,Allentown,Northampton,1476,40.654176,-75.223124
24153,Salem,VA,Roanoke,Salem City,1477,37.28814,-80.067762
60193,Schaumburg,IL,Chicago,Cook,1478,42.026544,-88.070086
92672,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange,1479,33.42362,-117.606843
32034,Fernandina Beach,FL,Jacksonville,Nassau,1480,30.609692,-81.49172
46901,Kokomo,IN,Kokomo,Howard,1481,40.506851,-86.171054
46410,Merrillville,IN,Chicago,Lake,1482,41.497212,-87.338656
43201,Columbus,OH,Columbus,Franklin,1483,39.99083,-82.999947
77080,Houston,TX,Houston,Harris,1484,29.815893,-95.522964
53590,Sun Prairie,WI,Madison,Dane,1485,43.195712,-89.209418
84790,Saint George,UT,St. George,Washington,1486,37.083098,-113.558068
33134,Coral Gables,FL,Miami-Fort Lauderdale,Miami-Dade,1487,25.749596,-80.255435
7726,Manalapan,NJ,New York,Monmouth,1488,40.282353,-74.346565
33445,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1489,26.455288,-80.106351
33196,The Hammocks,FL,Miami-Fort Lauderdale,Miami-Dade,1490,25.651007,-80.486317
21701,Frederick,MD,Washington,Frederick,1491,39.443551,-77.33294
28212,Charlotte,NC,Charlotte,Mecklenburg,1492,35.186185,-80.749617
32404,Panama City,FL,Panama City,Bay,1493,30.14697,-85.521142
30519,Buford,GA,Atlanta,Gwinnett,1494,33.510043,-84.168532
49503,Grand Rapids,MI,Grand Rapids,Kent,1495,42.956176,-85.660693
95037,Morgan Hill,CA,San Jose,Santa Clara,1496,37.130238,-121.681557
70769,Prairieville,LA,Baton Rouge,Ascension,1497,30.30297,-90.97205
92064,Poway,CA,San Diego,San Diego,1498,32.994097,-117.030299
53221,Milwaukee,WI,Milwaukee,Milwaukee,1499,42.953909,-87.943306
33917,North Fort Myers,FL,Fort Myers,Lee,1500,26.717892,-81.930438
2127,Boston,MA,Boston,Suffolk,1501,42.32975,-71.057116
78414,Corpus Christi,TX,Corpus Christi,Nueces,1501,27.667387,-97.373419
12603,Poughkeepsie,NY,New York,Dutchess,1503,41.690707,-73.862074
30039,Snellville,GA,Atlanta,Gwinnett,1504,33.817803,-84.022911
40291,Louisville,KY,Louisville/Jefferson County,Jefferson,1505,38.13132,-85.575352
92833,Fullerton,CA,Los Angeles-Long Beach-Anaheim,Orange,1505,33.879309,-117.961743
27030,Mount Airy,NC,Mount Airy,Surry,1507,36.444303,-80.665406
95825,Arden-Arcade,CA,Sacramento,Sacramento,1508,38.615502,-122.062738
91765,Diamond Bar,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1509,34.02862,-117.81034
64055,Independence,MO,Kansas City,Jackson,1510,39.048523,-94.415628
62702,Springfield,IL,Springfield,Sangamon,1511,39.831699,-89.646507
85716,Tucson,AZ,Tucson,Pima,1512,32.24425,-110.92318
31909,Columbus,GA,Columbus,Muscogee,1513,32.542198,-84.920187
30120,Cartersville,GA,Atlanta,Bartow,1514,34.200787,-84.847108
48188,Canton,MI,Detroit,Wayne,1515,42.303876,-83.486738
19805,Wilmington,DE,Philadelphia,New Castle,1516,39.74634,-75.5607
60188,Carol Stream,IL,Chicago,Du Page,1517,41.943538,-88.104072
27909,Elizabeth City,NC,Elizabeth City,Pasquotank,1518,36.301187,-76.217475
32955,Rockledge,FL,Melbourne,Brevard,1519,28.28714,-80.723065
33410,Palm Beach Gardens,FL,Miami-Fort Lauderdale,Palm Beach,1519,26.825555,-80.054204
19701,Bear,DE,Philadelphia,New Castle,1521,39.594736,-75.693903
33417,Century Village,FL,Miami-Fort Lauderdale,Palm Beach,1522,26.719196,-80.124507
98092,Auburn,WA,Seattle,King,1523,47.311909,-122.198953
11217,New York,NY,New York,Kings,1524,40.684948,-73.980613
72756,Rogers,AR,Fayetteville,Benton,1525,36.320391,-93.978383
49441,Norton Shores,MI,Muskegon,Muskegon,1526,43.168904,-86.263946
79762,Odessa,TX,Odessa,Ector,1526,31.893906,-102.353839
93311,Bakersfield,CA,Bakersfield,Kern,1526,35.192404,-119.175866
85249,Chandler,AZ,Phoenix,Maricopa,1529,33.247861,-111.770161
55406,Minneapolis,MN,Minneapolis-St Paul,Hennepin,1530,44.980931,-93.245911
55304,Andover,MN,Minneapolis-St Paul,Anoka,1531,45.237661,-93.272428
70560,New Iberia,LA,Lafayette,Iberia,1532,29.949527,-91.832747
78412,Corpus Christi,TX,Corpus Christi,Nueces,1532,27.703573,-97.345045
61701,Bloomington,IL,Bloomington,McLean,1534,40.476771,-88.992995
33928,Estero,FL,Fort Myers,Lee,1535,26.42279,-81.80208
93711,Fresno,CA,Fresno,Fresno,1535,36.830336,-119.82824
21093,Lutherville Timonium,MD,Baltimore,Baltimore,1537,39.426218,-76.632192
1420,Fitchburg,MA,Worcester,Worcester,1538,42.583689,-71.816767
92544,Hemet,CA,Riverside,Riverside,1539,34.024206,-116.917287
17050,Hampden,PA,Harrisburg,Cumberland,1540,40.247992,-77.026578
40219,Louisville,KY,Louisville/Jefferson County,Jefferson,1540,38.138118,-85.69526
94521,Concord,CA,San Francisco,Contra Costa,1542,37.954992,-121.981382
43017,Dublin,OH,Columbus,Franklin,1543,40.0212,-83.112863
84770,Saint George,UT,St. George,Washington,1544,37.185679,-113.609837
98058,Renton,WA,Seattle,King,1545,47.432927,-122.117999
34145,Marco Island,FL,Naples,Collier,1546,25.935859,-81.720168
19401,Norristown,PA,Philadelphia,Montgomery,1547,40.13018,-75.331629
33484,Delray Beach,FL,Miami-Fort Lauderdale,Palm Beach,1548,26.454218,-80.13473
79707,Midland,TX,Midland,Midland,1548,32.008395,-102.185691
35216,Vestavia Hills,AL,Birmingham,Jefferson,1550,33.448718,-86.787767
60477,Tinley Park,IL,Chicago,Cook,1551,41.57337,-87.78449
44122,Shaker Heights,OH,Cleveland,Cuyahoga,1552,41.472292,-81.536059
30813,Grovetown,GA,Augusta,Columbia,1553,33.466721,-82.213991
15221,Wilkinsburg,PA,Pittsburgh,Allegheny,1554,40.441736,-79.881994
27292,Lexington,NC,Winston-Salem,Davidson,1555,35.801894,-80.210762
30680,Winder,GA,Atlanta,Barrow,1556,33.987138,-83.698498
77055,Houston,TX,Houston,Harris,1557,29.796871,-95.49165
60025,Glenview,IL,Chicago,Cook,1558,42.075201,-87.821026
55379,Shakopee,MN,Minneapolis-St Paul,Scott,1559,44.79861,-93.51944
28054,Gastonia,NC,Charlotte,Gaston,1560,35.275801,-81.14556
32207,Jacksonville,FL,Jacksonville,Duval,1561,30.290839,-81.631465
63368,O Fallon,MO,St. Louis,Saint Charles,1562,38.7695,-90.72902
92040,Lakeside,CA,San Diego,San Diego,1563,32.893498,-116.898945
95762,El Dorado Hills,CA,Sacramento,El Dorado,1563,38.686847,-121.044846
27320,Reidsville,NC,,Rockingham,1565,36.358275,-79.742001
42420,Henderson,KY,Evansville,Henderson,1566,37.761804,-87.536772
84074,Tooele,UT,Salt Lake City,Tooele,1567,40.53078,-112.29828
2149,Everett,MA,Boston,Middlesex,1568,42.407396,-71.051183
7036,Linden,NJ,New York,Union,1569,40.626953,-74.250939
97303,Keizer,OR,Salem,Marion,1570,44.990119,-123.026208
55110,White Bear Lake,MN,Minneapolis-St Paul,Ramsey,1571,45.084689,-93.00994
27520,Clayton,NC,Raleigh,Johnston,1572,35.633257,-78.435416
53051,Menomonee Falls,WI,Milwaukee,Waukesha,1573,43.159363,-88.121527
90275,Rancho Palos Verdes,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,1574,33.753146,-118.367459
27127,Winston-Salem,NC,Winston-Salem,Forsyth,1575,36.040815,-80.282645
28304,Fayetteville,NC,Fayetteville,Cumberland,1575,35.012057,-79.255255
78232,San Antonio,TX,San Antonio,Bexar,1575,29.588638,-98.474585
20748,Temple Hills,MD,Washington,Prince Georges,1578,38.817263,-76.935795
45342,Miamisburg,OH,Dayton,Montgomery,1578,39.641658,-84.27464
85027,Phoenix,AZ,Phoenix,Maricopa,1580,33.679761,-112.092529
48910,Lansing,MI,Lansing,Ingham,1581,42.703435,-84.518543
46368,Portage,IN,Chicago,Porter,1582,41.587663,-87.427373
95136,San Jose,CA,San Jose,Santa Clara,1583,37.270058,-121.851333
72703,Fayetteville,AR,Fayetteville,Washington,1584,36.118332,-94.043243
11550,Hempstead,NY,New York,Nassau,1585,40.976611,-73.437299
6360,Norwich,CT,New London,New London,1586,41.52426,-72.07591
33610,Tampa,FL,Tampa,Hillsborough,1587,27.995997,-82.375733
97477,Springfield,OR,Eugene,Lane,1587,44.058465,-123.011597
