,Region,RegionName,StateName,MSAName,CountyName,CityName,ForecastYoYPctChange
7085,City,Youngsville,NC,Raleigh,Franklin,Youngsville,5.501730104
7086,City,Yucca Valley,CA,Riverside,San Bernardino,Yucca Valley,7.739356179
7087,City,Yuma,AZ,Yuma,Yuma,Yuma,3.614058355
7088,City,Zanesville,OH,Zanesville,Muskingum,Zanesville,6.457446809
7089,City,Zionsville,IN,Indianapolis,Boone,Zionsville,1.222531646
7090,City,Zumbrota,MN,Red Wing,Goodhue,Zumbrota,6.891304348
7091,City,Bettendorf,IA,Davenport,Scott,Bettendorf,1.676441838
7092,City,Big Cabin,OK,NA,Mayes,Big Cabin,-2.938151494
7093,City,Conway Springs,KS,Wichita,Sumner,Conway Springs,4.691176471
7094,City,Anacoco,LA,Fort Polk South,Vernon,Anacoco,0.895303327
7095,City,Carolina Beach,NC,Wilmington,New Hanover,Carolina Beach,1.913101604
7096,City,Carthage,TX,NA,Panola,Carthage,2.038294798
7097,Neighborhood,Corona del Mar,CA,Los Angeles-Long Beach-Anaheim,Orange,Newport Beach,4.743137539
7098,City,Cottageville,SC,NA,Colleton,Cottageville,2.635396518
7099,City,Andover,CT,Hartford,Tolland,Andover,1.465060241
7100,City,Antis,PA,Altoona,Blair,Antis,1.760994264
7101,City,Blanco,TX,NA,Blanco,Blanco,4.767381417
7102,City,Blandford,MA,Springfield,Hampden,Blandford,7.970614828
7103,City,Bloomington,CA,Riverside,San Bernardino,Bloomington,6.375589808
7104,City,Castle Shannon,PA,Pittsburgh,Allegheny,Castle Shannon,8.494056464
7105,City,Cayucos,CA,San Luis Obispo,San Luis Obispo,Cayucos,5.246707935
7106,City,Dearborn,MO,Kansas City,Platte,Dearborn,10.95032145
7107,City,Cowarts,AL,Dothan,Houston,Cowarts,4.143176734
7108,Neighborhood,Cragin,IL,Chicago,Cook,Chicago,6.154639175
7109,City,Argyle,TX,Dallas-Fort Worth,Denton,Argyle,3.770508561
7110,City,Cerro Gordo,IL,Champaign-Urbana,Piatt,Cerro Gordo,6.216814159
7111,City,Chambersburg,PA,Chambersburg,Franklin,Chambersburg,7.139815472
7112,City,Dalton,NH,Berlin,Coos,Dalton,-1.879652605
7113,City,Ashland,VA,Richmond,Hanover,Ashland,6.238788808
7114,City,Astor,FL,Orlando,Lake,Astor,7.242979943
7115,City,Bowling Green,FL,Wauchula,Hardee,Bowling Green,6.005509642
7116,City,Denair,CA,Modesto,Stanislaus,Denair,5.288195467
7117,City,Auberry,CA,Fresno,Fresno,Auberry,8.783863562
7118,City,Bradley Beach,NJ,New York,Monmouth,Bradley Beach,4.922471124
7119,City,Cheviot,OH,Cincinnati,Hamilton,Cheviot,8.902542373
7120,City,Crescent City,FL,Palatka,Putnam,Crescent City,7.430861723
7121,City,Brevard,NC,Brevard,Transylvania,Brevard,1.242523364
7122,City,Briarcliff Manor,NY,New York,Westchester,Briarcliff Manor,6.183684872
7123,City,Brightwood,VA,NA,Madison,Brightwood,0.228222109
7124,City,Brimfield,IL,Peoria,Peoria,Brimfield,-3.776672195
7125,City,Davenport,OK,Oklahoma City,Lincoln,Davenport,3.571428571
7126,City,Bacliff,TX,Houston,Galveston,Bacliff,3.551724138
7127,City,Brookhaven,PA,Philadelphia,Delaware,Brookhaven,7.865048544
7128,City,Barnesville,OH,Wheeling,Belmont,Barnesville,0.856973995
7129,City,Clarkson Valley,MO,St. Louis,Saint Louis,Clarkson Valley,1.914857531
7130,City,Clarksville,MI,Ionia,Ionia,Clarksville,7.189320388
7131,City,Cleveland,GA,NA,White,Cleveland,8.030102348
7132,City,Cuba City,WI,Platteville,Grant,Cuba City,4.681556196
7133,City,Culleoka,TN,Nashville,Maury,Culleoka,9.384451544
7134,City,Bartelso,IL,St. Louis,Clinton,Bartelso,10.94117647
7135,City,Bumpass,VA,NA,Louisa,Bumpass,5.410845987
7136,City,Climax,NC,Greensboro,Randolph,Climax,1.770304569
7137,City,Cloverdale,CA,Santa Rosa,Sonoma,Cloverdale,3.588433464
7138,City,Accident,MD,NA,Garrett,Accident,1.689947781
7139,City,Beach City,OH,Canton,Stark,Beach City,6.234729494
7140,City,Beach Haven West,NJ,New York,Ocean,Beach Haven West,15.05074292
7141,City,Beachwood,NJ,New York,Ocean,Beachwood,8.21833481
7142,City,Beacon,NY,New York,Dutchess,Beacon,11.26732673
7143,City,Burlington,KY,Cincinnati,Boone,Burlington,5.674679487
7144,City,Burnham,PA,Lewistown,Mifflin,Burnham,4.590126292
7145,City,Burns,TN,Nashville,Dickson,Burns,3.722341799
7146,City,Bushnell,FL,The Villages,Sumter,Bushnell,2.554699538
7147,City,Coleman,WI,Marinette,Marinette,Coleman,1.578024007
7148,City,Albany,IN,Muncie,Delaware,Albany,-0.659645233
7149,City,Beaverdam,VA,Richmond,Hanover,Beaverdam,5.738738739
7150,City,Colmar Manor,MD,Washington,Prince Georges,Colmar Manor,3.104477612
7151,City,Alhambra,IL,St. Louis,Madison,Alhambra,5.584805654
7152,Neighborhood,Alief,TX,Houston,Harris,Houston,4.170660857
7153,City,Comanche,TX,NA,Comanche,Comanche,-1.742146597
7154,City,Alta,IA,Storm Lake,Buena Vista,Alta,0.731574864
7155,City,Bennington,NH,Manchester,Hillsborough,Bennington,7.613678373
7156,City,Benton,KY,NA,Marshall,Benton,4.053610503
7157,City,Berkeley Heights,NJ,New York,Union,Berkeley Heights,4.776824034
7158,City,Berlin,PA,Somerset,Somerset,Berlin,-0.849820144
7159,City,Fowler,NY,Ogdensburg,Saint Lawrence,Fowler,4.231070496
7160,City,Franklin Park,IL,Chicago,Cook,Franklin Park,9.6778697
7161,City,Haven,KS,Hutchinson,Reno,Haven,1.444444444
7162,City,Hazel Crest,IL,Chicago,Cook,Hazel Crest,15.21888412
7163,City,Hazelton,ID,Twin Falls,Jerome,Hazelton,2.575796178
7164,City,Kelseyville,CA,Clearlake,Lake,Kelseyville,0.370967742
7165,City,East Petersburg,PA,Lancaster,Lancaster,East Petersburg,2.345804383
7166,City,East Rutherford,NJ,New York,Bergen,East Rutherford,5.462826694
7167,City,Fredonia,NY,Jamestown,Chautauqua,Fredonia,2.710599078
7168,City,Keyes,CA,Modesto,Stanislaus,Keyes,10.44735611
7169,City,Kimberly,WI,Appleton,Outagamie,Kimberly,0.753264605
7170,City,Edgefield,SC,Augusta,Edgefield,Edgefield,4.868200837
7171,City,Frostburg,MD,Cumberland,Allegany,Frostburg,0.453677173
7172,City,Galatia,IL,NA,Saline,Galatia,0.741869919
7173,City,Highland,CA,Riverside,San Bernardino,Highland,4.382817243
7174,City,Kirby,TX,San Antonio,Bexar,Kirby,2.534412955
7175,City,Edwards,MS,Jackson,Hinds,Edwards,2.34859675
7176,City,Garland,UT,Ogden,Box Elder,Garland,7.052291105
7177,City,Highwood,IL,Chicago,Lake,Highwood,5.851755527
7178,City,Hillsborough,NJ,New York,Somerset,Hillsborough,3.714806378
7179,City,Hillsdale,MI,Hillsdale,Hillsdale,Hillsdale,7.955776173
7180,City,Hilmar,CA,Merced,Merced,Hilmar,10.85370809
7181,City,Genesee,ID,Moscow,Latah,Genesee,7.503766478
7182,City,Geneva,FL,Orlando,Seminole,Geneva,2.321747155
7183,City,Hoffman Estates,IL,Chicago,Cook,Hoffman Estates,6.530120482
7184,City,Hollow Rock,TN,NA,Carroll,Hollow Rock,2.772
7185,City,La Mesa,NM,Las Cruces,Dona Ana,La Mesa,2.099483204
7186,City,Ellendale,MN,Owatonna,Steele,Ellendale,6.495476688
7187,City,Elm Grove,WI,Milwaukee,Waukesha,Elm Grove,5.91618714
7188,City,Glen Rock,PA,York,York,Glen Rock,6.525258324
7189,City,Glencoe,IL,Chicago,Cook,Glencoe,-12.12025862
7190,City,Glide,OR,Roseburg,Douglas,Glide,2.691049914
7191,City,Leesburg,FL,Orlando,Lake,Leesburg,8.597530864
7192,City,Enterprise,FL,Daytona Beach,Volusia,Enterprise,3.864750236
7193,City,Huddleston,VA,Lynchburg,Bedford,Huddleston,1.456751468
7194,City,Hugo,MN,Minneapolis-St Paul,Washington,Hugo,5.279395503
7195,City,Ethridge,TN,Lawrenceburg,Lawrence,Ethridge,3.161041466
7196,City,Etowah,NC,Asheville,Henderson,Etowah,6.647425249
7197,City,Exeter,RI,Providence,Washington,Exeter,7.455013632
7198,City,Grand Island,NY,Buffalo,Erie,Grand Island,4.569653949
7199,City,Huntingdon,TN,NA,Carroll,Huntingdon,2.745740498
7200,City,Huron,MI,Detroit,Wayne,Huron,2.391604676
7201,City,Huxley,IA,Ames,Story,Huxley,2.707046332
7202,Neighborhood,Hyannis,MA,Cape Cod,Barnstable,Barnstable,13.98197312
7203,City,Ider,AL,NA,De Kalb,Ider,1.96875
7204,City,Fairfax,VT,Burlington,Franklin,Fairfax,4.035939968
7205,City,Grasonville,MD,Baltimore,Queen Annes,Grasonville,1.774815206
7206,City,Gray,LA,Houma,Terrebonne,Gray,-0.304835319
7207,City,Fairton,NJ,Vineland,Cumberland,Fairton,0.652003142
7208,City,Dickinson,TX,Houston,Galveston,Dickinson,4.629227053
7209,Neighborhood,Fern Creek,KY,Louisville/Jefferson County,Jefferson,Louisville,1.006539834
7210,City,Groveland,FL,Orlando,Lake,Groveland,6.473239437
7211,City,Guerneville,CA,Santa Rosa,Sonoma,Guerneville,6.169931763
7212,City,Jacksonville,OR,Medford,Jackson,Jacksonville,4.573074154
7213,City,Dodge Center,MN,Rochester,Dodge,Dodge Center,12.75775307
7214,City,Dorr,MI,Holland,Allegan,Dorr,9.209668944
7215,City,Douglas,MA,Worcester,Worcester,Douglas,6.898320611
7216,City,Finlayson,MN,NA,Pine,Finlayson,2.307875895
7217,City,Hahnville,LA,New Orleans,Saint Charles,Hahnville,7.167824074
7218,City,Half Moon Bay,CA,San Francisco,San Mateo,Half Moon Bay,10.49273997
7219,City,Jefferson,LA,New Orleans,Jefferson,Jefferson,3.122322435
7220,City,Jefferson,WI,Watertown,Jefferson,Jefferson,2.335148215
7221,City,Dover,FL,Tampa,Hillsborough,Dover,6.089260809
7222,City,Drummonds,TN,Memphis,Tipton,Drummonds,1.776792313
7223,City,Flourtown,PA,Philadelphia,Montgomery,Flourtown,4.68726184
7224,City,Forest City,NC,Forest City,Rutherford,Forest City,0.610503282
7225,City,Hamilton,GA,Columbus,Harris,Hamilton,2.90110999
7226,City,Hanley Hills,MO,St. Louis,Saint Louis,Hanley Hills,16.77291667
7227,City,Jena,LA,NA,La Salle,Jena,-0.815265487
7228,City,Forestdale,MA,Cape Cod,Barnstable,Forestdale,11.18644068
7229,City,Hanover,MN,Minneapolis-St Paul,Wright,Hanover,5.08115016
7230,City,Jonesboro,IN,Marion,Grant,Jonesboro,-2.890585242
7231,City,Fountain,MI,Ludington,Mason,Fountain,17.92777778
7232,City,Fountain Hill,PA,Allentown,Lehigh,Fountain Hill,7.347578348
7233,City,Fountain Inn,SC,Greenville,Greenville,Fountain Inn,6.405750799
7234,City,Harwood,ND,Fargo,Cass,Harwood,3.807279693
7235,City,Haskell,OK,Muskogee,Muskogee,Haskell,-1.619047619
7236,City,Kasota,MN,Minneapolis-St Paul,Le Sueur,Kasota,7.549233053
7237,City,Monticello,IN,NA,White,Monticello,6.023201856
7238,City,Moody,TX,Waco,McLennan,Moody,8.969860896
7239,City,Ontelaunee,PA,Reading,Berks,Ontelaunee,5.996816976
7240,City,Prineville,OR,Prineville,Crook,Prineville,0.309481216
7241,City,Moretown,VT,Barre,Washington,Moretown,6.125676238
7242,City,Morgan,UT,Ogden,Morgan,Morgan,4.238166418
7243,City,Morris,CT,Torrington,Litchfield,Morris,10.0680967
7244,City,Morrison,IL,Sterling,Whiteside,Morrison,1.6598493
7245,City,Morton,IL,Peoria,Tazewell,Morton,-2.101366743
7246,City,Pulaski,PA,New Castle,Lawrence,Pulaski,0.543265613
7247,City,Osage,MN,NA,Becker,Osage,4.304807184
7248,City,Ottawa,IL,Ottawa,La Salle,Ottawa,3.52003643
7249,City,Madison,OH,Cleveland,Lake,Madison,5.4125
7250,City,Malden,MA,Boston,Middlesex,Malden,10.29768977
7251,City,Mount Vernon,TX,NA,Franklin,Mount Vernon,6.910266774
7252,City,Moxee,WA,Yakima,Yakima,Moxee,4.399802567
7253,City,Munroe Falls,OH,Akron,Summit,Munroe Falls,6.951070336
7254,City,Owings Mills,MD,Baltimore,Baltimore,Owings Mills,5.249040675
7255,City,Oxford,CT,New Haven,New Haven,Oxford,3.230527817
7256,City,Oxford,MD,Easton,Talbot,Oxford,5.241684774
7257,City,Reagan,TN,NA,Henderson,Reagan,5.035539216
7258,City,Mannford,OK,Tulsa,Creek,Mannford,7.419512195
7259,City,Nashville,IN,Indianapolis,Brown,Nashville,-1.466939731
7260,City,Palos Park,IL,Chicago,Cook,Palos Park,6.124631703
7261,City,Rock Island,TN,McMinnville,Warren,Rock Island,9.01750547
7262,City,Neosho,MO,Joplin,Newton,Neosho,-1.791122715
7263,City,Marietta,SC,Greenville,Greenville,Marietta,4.392140468
7264,City,Mars Hill,NC,Asheville,Madison,Mars Hill,9.936801167
7265,City,Marshall,IL,NA,Clark,Marshall,-0.549346017
7266,City,New Boston,TX,Texarkana,Bowie,New Boston,-2.749385749
7267,City,Richland,PA,Lebanon,Lebanon,Richland,-7.523840206
7268,Neighborhood,Marstons Mills,MA,Cape Cod,Barnstable,Barnstable,11.99158295
7269,City,Marysville,PA,Harrisburg,Perry,Marysville,4.916789396
7270,City,Mascot,TN,Knoxville,Knox,Mascot,1.557217651
7271,City,New Lenox,IL,Chicago,Will,New Lenox,7.874638728
7272,City,Penn Hills,PA,Pittsburgh,Allegheny,Penn Hills,8.826182618
7273,City,Penn Valley,CA,Truckee,Nevada,Penn Valley,7.80097586
7274,City,Rogersville,MO,Springfield,Greene,Rogersville,0.308240535
7275,City,New Windsor,MD,Baltimore,Carroll,New Windsor,5.143331121
7276,City,Newcastle,OK,Oklahoma City,McClain,Newcastle,1.939957492
7277,City,McGregor,MN,NA,Aitkin,McGregor,4.689536878
7278,City,Newkirk,OK,Ponca City,Kay,Newkirk,4.668421053
7279,City,Ripley,MS,NA,Tippah,Ripley,4.291428571
7280,City,Mebane,NC,Burlington,Alamance,Mebane,3.305585392
7281,City,Mechanicsville,IA,NA,Cedar,Mechanicsville,-0.180555556
7282,City,Pima,AZ,Safford,Graham,Pima,7.102382486
7283,City,Pinconning,MI,Bay City,Bay,Pinconning,-4.235074627
7284,City,Lewiston,MN,Winona,Winona,Lewiston,6.741302973
7285,City,Mendocino,CA,Ukiah,Mendocino,Mendocino,6.357981055
7286,City,Lincoln,CA,Sacramento,Placer,Lincoln,3.567820597
7287,City,Plainville,GA,Calhoun,Gordon,Plainville,4.456193353
7288,City,Pleasantville,OH,Columbus,Fairfield,Pleasantville,5.282017253
7289,City,Lindstrom,MN,Minneapolis-St Paul,Chisago,Lindstrom,7.08248731
7290,City,Plover,WI,Stevens Point,Portage,Plover,1.399671952
7291,City,Littlerock,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Littlerock,13.88303669
7292,City,Lizton,IN,Indianapolis,Hendricks,Lizton,-2.706149194
7293,City,Milton,WA,Seattle,Pierce,Milton,9.385302594
7294,City,Oaklyn,NJ,Philadelphia,Camden,Oaklyn,9.244363193
7295,Neighborhood,Ocean Grove,NJ,New York,Monmouth,Neptune,9.51726122
7296,City,Odenton,MD,Baltimore,Anne Arundel,Odenton,3.756338492
7297,City,Poplar Bluff,MO,Poplar Bluff,Butler,Poplar Bluff,5.868243243
7298,City,Port Royal,SC,Hilton Head Island,Beaufort,Port Royal,2.627598152
7299,City,Porter,TX,Houston,Montgomery,Porter,2.06608536
7300,City,Lone Pine,CA,NA,Inyo,Lone Pine,10.50158443
7301,City,Pound Ridge,NY,New York,Westchester,Pound Ridge,2.853835735
7302,City,Lovejoy,GA,Atlanta,Clayton,Lovejoy,14.36513899
7303,City,Mitchell,IN,Bedford,Lawrence,Mitchell,0.984313725
7304,City,Molino,FL,Pensacola,Escambia,Molino,4.095424837
7305,City,White City,UT,Salt Lake City,Salt Lake,White City,7.037760848
7306,City,Saltillo,MS,Tupelo,Lee,Saltillo,-1.369871402
7307,City,Steinhatchee,FL,NA,Taylor,Steinhatchee,10.1151751
7308,City,Whitethorn,CA,Eureka,Humboldt,Whitethorn,2.621019108
7309,City,San Diego,TX,NA,Duval,San Diego,4.914893617
7310,City,Stem,NC,Oxford,Granville,Stem,3.003028468
7311,City,Stewart Manor,NY,New York,Nassau,Stewart Manor,5.764133166
7312,City,Willington,CT,Hartford,Tolland,Willington,2.816801139
7313,City,Wilmington,IL,Chicago,Will,Wilmington,5.773432232
7314,City,Sanbornton,NH,Laconia,Belknap,Sanbornton,4.388412893
7315,City,Strathmore,CA,Visalia,Tulare,Strathmore,8.171027441
7316,City,Wilton,NY,Albany,Saratoga,Wilton,4.33279846
7317,City,Zachary,LA,Baton Rouge,East Baton Rouge,Zachary,1.326244813
7318,City,Zebulon,GA,Atlanta,Pike,Zebulon,10.3769766
7319,City,Santa Fe,TN,Nashville,Maury,Santa Fe,10.2602419
7320,City,Santa Ysabel,CA,San Diego,San Diego,Santa Ysabel,10.64296653
7321,City,Saratoga Springs,UT,Provo,Utah,Saratoga Springs,5.987084871
7322,City,Sumrall,MS,Hattiesburg,Lamar,Sumrall,0.712680578
7323,City,Vashon,WA,Seattle,King,Vashon,1.90477707
7324,City,Windham,NH,Boston,Rockingham,Windham,8.71107028
7325,Neighborhood,Westhampton,VA,Richmond,Richmond City,Richmond,2.013933548
7326,City,Scott City,KS,NA,Scott,Scott City,4.397408207
7327,City,Woodway,TX,Waco,McLennan,Woodway,3.515442404
7328,City,Wyckoff,NJ,New York,Bergen,Wyckoff,0.725753464
7329,City,Seagoville,TX,Dallas-Fort Worth,Dallas,Seagoville,13.56134565
7330,City,Seaside Heights,NJ,New York,Ocean,Seaside Heights,8.740880503
7331,City,Tahoe Vista,CA,Sacramento,Placer,Tahoe Vista,0.909446509
7332,City,Villisca,IA,NA,Montgomery,Villisca,-6.036553525
7333,City,Vincennes,IN,Vincennes,Knox,Vincennes,2.01241535
7334,City,Virden,IL,St. Louis,Macoupin,Virden,6.951612903
7335,City,Sergeant Bluff,IA,Sioux City,Woodbury,Sergeant Bluff,2.253632761
7336,City,Taylorville,IL,Taylorville,Christian,Taylorville,5.032092426
7337,City,Woodburn,OR,Salem,Marion,Woodburn,3.544215037
7338,City,Woodland,WA,Longview,Cowlitz,Woodland,-7.146263059
7339,City,Sharpsburg,MD,Hagerstown,Washington,Sharpsburg,2.295837024
7340,City,Shawano,WI,Shawano,Shawano,Shawano,4.724820144
7341,City,Tega Cay,SC,Charlotte,York,Tega Cay,2.641183724
7342,City,Temple,GA,Atlanta,Carroll,Temple,12.40306122
7343,City,Tewksbury,MA,Boston,Middlesex,Tewksbury,9.578098676
7344,City,York,SC,Charlotte,York,York,2.603394092
7345,City,Shellsburg,IA,Cedar Rapids,Benton,Shellsburg,2.068235294
7346,City,Sherwood,OH,Cincinnati,Hamilton,Sherwood,3.312687313
7347,City,Shevlin,MN,Bemidji,Beltrami,Shevlin,-2.581081081
7348,City,Thompsons Station,TN,Nashville,Williamson,Thompsons Station,5.110826211
7349,City,Warm Springs,GA,Atlanta,Meriwether,Warm Springs,10.01166667
7350,City,Warrensburg,IL,Decatur,Macon,Warrensburg,1.425101215
7351,City,Warrenton,OR,Astoria,Clatsop,Warrenton,-0.020786934
7352,City,Tipton,MO,Jefferson City,Moniteau,Tipton,2.706521739
7353,City,Titusville,PA,Meadville,Crawford,Titusville,12.53620352
7354,City,Toccoa,GA,Toccoa,Stephens,Toccoa,3.481335953
7355,City,Rose Hill,KS,Wichita,Butler,Rose Hill,2.966887417
7356,City,Roselle Park,NJ,New York,Union,Roselle Park,7.473980309
7357,City,Rosenberg,TX,Houston,Fort Bend,Rosenberg,3.022426682
7358,City,Tremont,IL,Peoria,Tazewell,Tremont,-2.952110901
7359,City,Runnells,IA,Des Moines,Polk,Runnells,6.696666667
7360,City,Slinger,WI,Milwaukee,Washington,Slinger,3.59680561
7361,City,Sloughhouse,CA,Sacramento,Sacramento,Sloughhouse,4.496294889
7362,City,Soddy-Daisy,TN,Chattanooga,Hamilton,Soddy-Daisy,9.370344828
7363,City,Trenton,OH,Cincinnati,Butler,Trenton,5.402721088
7364,City,Troy,ID,Moscow,Latah,Troy,7.666808149
7365,City,Weare,NH,Manchester,Hillsborough,Weare,5.934832317
7366,City,Weedsport,NY,Auburn,Cayuga,Weedsport,3.190194421
7367,City,Wesley Chapel,NC,Charlotte,Union,Wesley Chapel,2.274708868
7368,City,Wesson,MS,Jackson,Copiah,Wesson,7.009708738
7369,City,Russell,NY,Ogdensburg,Saint Lawrence,Russell,3.361111111
7370,City,Rutland,NY,Watertown,Jefferson,Rutland,1.934192673
7371,City,Rutledge,TN,Knoxville,Grainger,Rutledge,3.978762696
7372,City,Sonoita,AZ,Nogales,Santa Cruz,Sonoita,-2.031888545
7373,City,Tullytown,PA,Philadelphia,Bucks,Tullytown,6.244023455
7374,City,West Homestead,PA,Pittsburgh,Allegheny,West Homestead,2.806451613
7375,City,South Pasadena,FL,Tampa,Pinellas,South Pasadena,5.147926464
7376,City,Spanaway,WA,Seattle,Pierce,Spanaway,10.43236715
7377,City,West Olive,MI,Grand Rapids,Ottawa,West Olive,5.488600491
7378,City,Saint Simons Island,GA,Brunswick,Glynn,Saint Simons Island,0.202133333
7379,City,Spring Arbor,MI,Jackson,Jackson,Spring Arbor,7.841596131
7380,City,Unionville,TN,Shelbyville,Bedford,Unionville,9.868831169
7381,City,Upper Freehold,NJ,New York,Monmouth,Upper Freehold,9.144823336
7382,City,West Yellowstone,MT,Bozeman,Gallatin,West Yellowstone,11.2378805
7383,City,Westwood,MA,Boston,Norfolk,Westwood,5.938897981
7384,City,Ghent,WV,Beckley,Raleigh,Ghent,-1.348914858
7385,City,Glen Raven,NC,Burlington,Alamance,Glen Raven,5.911094783
7386,City,Goldenrod,FL,Orlando,Seminole,Goldenrod,5.382239382
7387,City,Prophetstown,IL,Sterling,Whiteside,Prophetstown,12.97245509
7388,City,Ralston,NE,Omaha,Douglas,Ralston,-0.554361568
7389,City,Indian Springs,GA,Chattanooga,Catoosa,Indian Springs,9.845522898
7390,City,Roselle,IL,Chicago,Du Page,Roselle,6.568310428
7391,City,Greenwood,MO,Kansas City,Jackson,Greenwood,4.524654832
7392,City,Hampton,TN,Johnson City,Carter,Hampton,6.109839817
7393,City,Llano,TX,NA,Llano,Llano,7.485393258
7394,City,Manchester,ME,Augusta,Kennebec,Manchester,2.157220306
7395,City,Amory,MS,NA,Monroe,Amory,-7.988664987
7396,City,Haslet,TX,Dallas-Fort Worth,Tarrant,Haslet,2.280494358
7397,City,Hermosa Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles,Hermosa Beach,3.176648841
7398,City,Highspire,PA,Harrisburg,Dauphin,Highspire,7.313294798
7399,City,Hobart,WI,Green Bay,Brown,Hobart,2.487673344
7400,City,Michie,TN,NA,McNairy,Michie,6.945348837
7401,City,Milford,NE,Lincoln,Seward,Milford,3.156214367
7402,City,Savannah,TN,NA,Hardin,Savannah,3.713754647
7403,City,South Toms River,NJ,New York,Ocean,South Toms River,14.54439404
7404,City,Norco,CA,Riverside,Riverside,Norco,5.266955267
7405,City,Ocean Gate,NJ,New York,Ocean,Ocean Gate,10.86787695
7406,City,Belleair,FL,Tampa,Pinellas,Belleair,5.95619877
7407,Neighborhood,Iselin,NJ,New York,Middlesex,Woodbridge,8.36255116
7408,City,Jamestown,NC,NA,Guilford,Jamestown,4.716346154
7409,City,Trafalgar,IN,Indianapolis,Johnson,Trafalgar,-1.337582866
7410,City,Black Jack,MO,St. Louis,Saint Louis,Black Jack,4.226181255
7411,City,Kerhonkson,NY,Kingston,Ulster,Kerhonkson,11.06140351
7412,City,La Salle,CO,Greeley,Weld,La Salle,5.109019608
7413,City,Lago Vista,TX,Austin,Travis,Lago Vista,3.685779817
7414,City,Sims,NC,Wilson,Wilson,Sims,-0.766013764
7415,City,Riverhead,NY,New York,Suffolk,Riverhead,6.678035471
7416,City,Roebuck,SC,Spartanburg,Spartanburg,Roebuck,6.824481865
7417,Neighborhood,Strathmore,NJ,New York,Monmouth,Matawan,8.825790139
7418,City,Tallapoosa,GA,Atlanta,Haralson,Tallapoosa,17.61685393
7419,Neighborhood,Shark River Hills,NJ,New York,Monmouth,Neptune,8.248566514
7420,City,Skandia,MI,Marquette,Marquette,Skandia,6.493259318
7421,City,Lochbuie,CO,Greeley,Weld,Lochbuie,3.29362696
7422,City,Stuarts Draft,VA,Staunton,Augusta,Stuarts Draft,3.172731932
7423,City,Sunrise Beach,TX,NA,Llano,Sunrise Beach,0.304582844
7424,City,Marshall,MN,Marshall,Lyon,Marshall,3.858681876
7425,City,Cornwall,NY,New York,Orange,Cornwall,8.123037488
7426,City,Crestwood,MO,St. Louis,Saint Louis,Crestwood,4.537182852
7427,City,Negley,OH,Salem,Columbiana,Negley,1.900355872
7428,City,Clayton,DE,Dover,Kent,Clayton,3.922413793
7429,City,Denville,NJ,New York,Morris,Denville,6.513151365
7430,City,Cutler,CA,Visalia,Tulare,Cutler,1.398630137
7431,City,Newberry,FL,Gainesville,Alachua,Newberry,7.690909091
7432,City,North Pole,AK,Fairbanks,Fairbanks North Star,North Pole,-3.208737864
7433,City,Comer,GA,Athens,Madison,Comer,11.4182262
7434,City,El Lago,TX,Houston,Harris,El Lago,-0.457192525
7435,City,Olcott,NY,Buffalo,Niagara,Olcott,7.651347068
7436,City,Dunbar,WV,Charleston,Kanawha,Dunbar,1.236972705
7437,City,Ephrata,WA,Moses Lake,Grant,Ephrata,3.35176549
7438,City,Forest Oaks,NC,NA,Guilford,Forest Oaks,4.441545894
7439,City,Paradise Valley,AZ,Phoenix,Maricopa,Paradise Valley,4.820933959
7440,City,Flossmoor,IL,Chicago,Cook,Flossmoor,7.309029454
7441,City,Port Allen,LA,Baton Rouge,West Baton Rouge,Port Allen,1.542534206
7442,City,Pottsville,AR,Russellville,Pope,Pottsville,4.535188216
7443,City,Hudson,CO,Greeley,Weld,Hudson,0.873846921
7444,City,Olton,TX,NA,Lamb,Olton,-1.651982379
7445,City,Omaha,AR,Harrison,Boone,Omaha,2.8826937
7446,City,Nellysford,VA,Charlottesville,Nelson,Nellysford,-1.160982659
7447,City,Marina,CA,Salinas,Monterey,Marina,7.925618343
7448,City,Petersburg,KY,Cincinnati,Boone,Petersburg,2.160756501
7449,City,Lexington,VA,NA,Rockbridge,Lexington,1.680922633
7450,City,Wanaque,NJ,New York,Passaic,Wanaque,7.840956652
7451,City,Waverly,WV,Parkersburg,Wood,Waverly,3.527586207
7452,City,Williamstown,KY,Cincinnati,Grant,Williamstown,7.041066282
7453,City,Bethel,PA,Reading,Berks,Bethel,3.79122001
7454,City,Dagsboro,DE,Salisbury,Sussex,Dagsboro,0.04617206
7455,City,Cutchogue,NY,New York,Suffolk,Cutchogue,4.846596491
7456,City,Algood,TN,Cookeville,Putnam,Algood,3.368006304
7457,City,Fowler,CO,NA,Otero,Fowler,5.369112815
7458,City,Kerman,CA,Fresno,Fresno,Kerman,6.767003072
7459,City,Krum,TX,Dallas-Fort Worth,Denton,Krum,7.34539315
7460,City,Aberdeen,WA,Aberdeen,Grays Harbor,Aberdeen,4.439628483
7461,City,Adamsville,TN,NA,McNairy,Adamsville,6.80952381
7462,Neighborhood,Ahtanum,WA,Yakima,Yakima,Yakima,4.724072672
7463,City,Akron,OH,Akron,Summit,Akron,13.52208202
7464,City,Akron,PA,Lancaster,Lancaster,Akron,3.089770355
7465,City,Alabama,NY,Batavia,Genesee,Alabama,2.764964789
7466,City,Alamo,CA,San Francisco,Contra Costa,Alamo,4.502810847
